,Brand,Model,Variant,Year_of_Manufacturing,Transmission Type,Fuel Type,Kilometers Driven,No of Owners,Price,Location
2798,Tata,Indica V2 Turbo,,2008,Manual,Diesel,"90,000 km",4th,"99,999",karnataka
2799,Maruti Suzuki,Eeco,,2010,-,-,"83,000 km",1st,"2,70,000",karnataka
2800,Skoda,Rapid,,2012,Manual,Diesel,"76,590 km",2nd,"4,80,000",karnataka
2801,Ford,Ecosport,,2013,Manual,Diesel,"85,000 km",2nd,"5,25,000",karnataka
2802,Toyota,Corolla Altis,,2010,Manual,Petrol,"72,000 km",2nd,"4,20,000",karnataka
2803,-,-,,-,-,-,-,-,-,karnataka
2804,Honda,City,,2016,Automatic,Petrol,"26,663 km",1st,"8,50,000",karnataka
2805,Hyundai,Grand i10,,2013,Manual,Petrol,"64,000 km",1st,"4,10,000",karnataka
2806,Chevrolet,Tavera,,2016,Manual,Diesel,"200,000 km",2nd,"6,50,000",karnataka
2807,Tata,Indica V2,,2016,Manual,Diesel,"72,000 km",1st,"1,30,000",karnataka
2808,Hyundai,Accent,,2004,Manual,Petrol,"20,000 km",3rd,"1,22,000",karnataka
2809,Hyundai,i20,,2017,Manual,Diesel,"52,000 km",1st,"7,75,000",karnataka
2810,Toyota,Etios Liva,,2015,Manual,Diesel,"81,000 km",1st,"5,50,000",karnataka
2811,Toyota,Etios,,2018,Manual,Diesel,"82,661 km",1st,"5,50,000",karnataka
2812,Toyota,Etios,,2011,Manual,Petrol,"75,000 km",2nd,"3,95,000",karnataka
2813,Fiat,Palio,,2009,Manual,Petrol,"77,000 km",1st,"1,35,000",karnataka
2814,Tata,Tiago,,2019,Automatic,Petrol,"7,800 km",1st,"6,00,000",karnataka
2815,Maruti Suzuki,Wagon R,,2006,Manual,Petrol,"65,000 km",1st,"1,90,000",karnataka
2816,Tata,Nano,,2017,Manual,Petrol,"53,000 km",2nd,"2,15,000",karnataka
2817,Maruti Suzuki,Omni,,1998,Automatic,Petrol,"17,000 km",3rd,"1,15,000",karnataka
2818,Honda,City,,2014,Manual,Diesel,"87,923 km",-,"5,85,000",karnataka
2819,Hyundai,Santro,,2001,Manual,Petrol,"76,500 km",2nd,"1,15,000",karnataka
2820,Hyundai,Grand i10,,2016,Manual,Petrol,"65,425 km",-,"4,91,000",karnataka
2821,Honda,City ZX,,2007,Manual,Petrol,"76,000 km",2nd,"2,45,000",karnataka
2822,Volkswagen,Polo,,2020,Manual,Petrol,"9,000 km",1st,"6,95,000",karnataka
2823,Hyundai,Fluidic Verna,,2019,Manual,Petrol,"13,000 km",2nd,"10,99,000",karnataka
2824,Mahindra,Scorpio,,2011,Manual,Diesel,"111,000 km",1st,"6,00,000",karnataka
2825,Nissan,Micra,,2011,Manual,Diesel,"68,300 km",1st,"3,45,000",karnataka
2826,Honda,City,,2012,Automatic,Petrol,"95,668 km",1st,"6,35,000",karnataka
2827,Maruti Suzuki,Alto,,2004,Manual,Petrol,"144,000 km",4th,"1,15,000",karnataka
2828,Kia,Others,,2020,Manual,Diesel,"9,645 km",1st,"12,90,000",karnataka
2829,Hyundai,EON,,2013,Manual,Petrol,"60,000 km",2nd,"2,40,000",karnataka
2830,Maruti Suzuki,Omni,,2017,Manual,Petrol,"65,000 km",1st,"2,78,000",karnataka
2831,Maruti Suzuki,Swift,,2015,Manual,Petrol,"39,000 km",2nd,"5,00,000",karnataka
2832,Maruti Suzuki,Swift,,2018,Automatic,Petrol,"26,000 km",2nd,"6,95,000",karnataka
2833,Maruti Suzuki,Alto,,2009,Manual,Petrol,"68,200 km",1st,"2,25,000",karnataka
2834,Hyundai,i10,,2010,Manual,Petrol,54 km,1st,"3,25,000",karnataka
2835,Maruti Suzuki,Zen,,1998,Manual,Petrol,"110,000 km",4+,"75,000",karnataka
2836,Chevrolet,Cruze,,2010,Manual,Diesel,"50,000 km",1st,"2,95,000",karnataka
2837,Hyundai,Santro Xing,,2004,Manual,Petrol,"116,522 km",4th,"1,05,000",karnataka
2838,Toyota,Etios,,2011,Manual,Petrol,"39,000 km",1st,"3,90,000",karnataka
2839,Hyundai,i20,,2013,Manual,Petrol,"89,000 km",1st,"4,55,000",karnataka
2840,Maruti Suzuki,Wagon R,,2006,Manual,Petrol,"76,000 km",2nd,"1,85,000",karnataka
2841,Skoda,Rapid,,2012,Manual,Diesel,"109,374 km",-,"4,20,000",karnataka
2842,Mercedes-Benz,New C-Class,,2015,Automatic,Diesel,"55,971 km",1st,"23,50,000",karnataka
2843,Hyundai,Accent,,2008,Manual,Petrol,"82,000 km",2nd,"2,35,000",karnataka
2844,Hyundai,Getz,,2007,Automatic,Diesel,"106,000 km",3rd,"1,40,000",karnataka
2845,Jaguar,XF,,2014,Automatic,Diesel,"60,000 km",3rd,"27,00,000",karnataka
2846,Honda,Civic,,2008,Automatic,Petrol,"56,000 km",2nd,"3,15,000",karnataka
2847,Maruti Suzuki,Swift,,2007,Manual,Diesel,"89,000 km",3rd,"2,70,000",karnataka
2848,Mahindra,REVAi,,2009,Automatic,Electric,"62,000 km",2nd,"2,50,000",karnataka
2849,Maruti Suzuki,Swift,,2015,Manual,Diesel,"72,000 km",2nd,"5,20,000",karnataka
2850,Mahindra,Xylo,,2014,Manual,Diesel,"72,000 km",2nd,"6,30,000",karnataka
2851,Mahindra,Xylo,,2012,Manual,Diesel,"88,000 km",1st,"4,80,000",karnataka
2852,Hyundai,i10,,2009,Manual,Petrol,"78,000 km",1st,"2,75,000",karnataka
2853,Maruti Suzuki,Swift,,2008,Manual,Diesel,"63,000 km",2nd,"2,75,000",karnataka
2854,Maruti Suzuki,Alto,,2006,Manual,Petrol,"80,000 km",2nd,"1,39,000",karnataka
2855,Maruti Suzuki,Omni,,2006,Manual,Petrol,"220,402 km",2nd,"1,30,000",karnataka
2856,Audi,A4,,2012,Automatic,Diesel,"890,000 km",1st,"9,10,000",karnataka
2857,Maruti Suzuki,Esteem,,1995,Manual,Petrol,"67,989 km",2nd,"75,000",karnataka
2858,Tata,Indigo Ecs,,2017,Manual,Diesel,"12,500 km",3rd,"1,80,000",karnataka
2859,Maruti Suzuki,Ritz,,2011,Manual,Petrol,"111,000 km",3rd,"2,40,000",karnataka
2860,Maruti Suzuki,Swift,,2021,Manual,Petrol,1 km,-,"6,77,712",karnataka
2861,Toyota,Fortuner,,2014,Manual,Diesel,"135,000 km",2nd,"16,75,000",karnataka
2862,Hyundai,Santro,,2001,Manual,Petrol,"90,000 km",3rd,"1,20,000",karnataka
2863,Hyundai,Xcent,,2014,Manual,Diesel,"60,000 km",1st,"5,25,000",karnataka
2864,Mahindra,Xylo,,2012,Manual,Diesel,"83,000 km",2nd,"4,85,000",karnataka
2865,Volvo,V40 Cross Country,,2015,Automatic,Diesel,"63,000 km",1st,"15,50,000",karnataka
2866,Tata,Nano,,2012,Manual,Petrol,"47,000 km",2nd,"1,25,000",karnataka
2867,Hyundai,Grand i10,,2016,Manual,Petrol,"33,000 km",2nd,"4,95,000",karnataka
2868,Maruti Suzuki,Ertiga,,2013,Manual,Petrol,"75,000 km",1st,"5,75,000",karnataka
2869,Toyota,Fortuner,,2011,Manual,Diesel,"106,000 km",3rd,"12,75,000",karnataka
2870,Ford,Ikon,,2005,Manual,Petrol,"11,550 km",3rd,"1,00,000",karnataka
2871,Mercedes-Benz,GL-Class,,2015,Automatic,Diesel,"82,000 km",1st,"54,75,000",karnataka
2872,Mercedes-Benz,E-Class,,2014,Automatic,Diesel,"60,000 km",1st,"24,50,000",karnataka
2873,Honda,CR-V,,2009,Manual,Petrol,"85,000 km",2nd,"4,85,000",karnataka
2874,Ford,Fiesta Classic,,2013,Manual,Diesel,"143,000 km",2nd,"2,90,000",karnataka
2875,Datsun,GO,,2014,Manual,Petrol,"49,900 km",1st,"2,95,000",karnataka
2876,Tata,Indica V2,,2005,Manual,Diesel,"11,800 km",3rd,"70,000",karnataka
2877,Maruti Suzuki,Eeco,,2011,Manual,Petrol,"160,000 km",3rd,"2,60,000",karnataka
2878,Tata,Indica V2,,2015,Manual,Diesel,"180,000 km",3rd,"1,35,000",karnataka
2879,Renault,Duster,,2016,Automatic,Diesel,"60,000 km",1st,"8,95,000",karnataka
2880,Maruti Suzuki,Baleno,,2019,Manual,Petrol,"18,253 km",1st,"7,40,000",karnataka
2881,Maruti Suzuki,Swift,,2012,Manual,Diesel,"118,000 km",2nd,"4,50,000",karnataka
2882,Honda,City,,2014,Manual,Diesel,"42,000 km",1st,"6,90,000",karnataka
2883,Hyundai,i20,,2013,Manual,Petrol,"64,000 km",1st,"4,90,000",karnataka
2884,Other Brands,Others,,2012,Manual,Diesel,"90,000 km",2nd,"80,000",karnataka
2885,Mahindra,XUV500,,2012,Manual,Diesel,"108,000 km",3rd,"8,00,000",karnataka
2886,Chevrolet,Beat,,2011,Manual,Diesel,"90,000 km",3rd,"1,40,000",karnataka
2887,Maruti Suzuki,Vitara Brezza,,2019,Manual,Diesel,"20,000 km",1st,"10,20,000",karnataka
2888,Mahindra,Others,,2014,Manual,Diesel,"130,000 km",1st,"1,30,000",karnataka
2889,Maruti Suzuki,800,,2004,Manual,Petrol,"85,000 km",3rd,"1,40,000",karnataka
2890,Maruti Suzuki,Wagon R Stingray,,2015,Manual,Petrol,"34,000 km",2nd,"4,35,000",karnataka
2891,Mahindra,XUV500,,2019,Manual,Diesel,"33,293 km",1st,"17,90,000",karnataka
2892,Maruti Suzuki,Swift,,2008,Manual,Petrol,"45,000 km",1st,"1,55,000",karnataka
2893,Toyota,Innova,,2013,Manual,Diesel,"122,000 km",1st,"10,00,000",karnataka
2894,Audi,Q3,,2018,Automatic,Diesel,"22,000 km",1st,"32,25,000",karnataka
2895,Honda,Jazz,,2016,Automatic,Petrol,"120,293 km",1st,"5,75,000",karnataka
2896,Mahindra,Others,,2018,Manual,Diesel,"89,500 km",1st,"6,00,000",karnataka
2897,Toyota,Innova,,2007,Manual,Diesel,"125,000 km",3rd,"4,95,000",karnataka
2898,Hyundai,Venue,,2020,Manual,Petrol,"28,000 km",1st,"15,000",karnataka
2899,Jaguar,XE,,2016,Automatic,Petrol,"80,000 km",1st,"24,50,000",karnataka
2900,Honda,Amaze,,2016,Manual,Petrol,"74,803 km",-,"5,15,000",karnataka
2901,Maruti Suzuki,Swift Dzire,,2012,Manual,Diesel,"56,000 km",1st,"5,50,000",karnataka
2902,Volkswagen,Vento,,2014,Manual,Petrol,"94,692 km",-,"4,65,000",karnataka
2903,Maruti Suzuki,Swift,,2014,Automatic,Diesel,"54,000 km",2nd,"4,80,000",karnataka
2904,Tata,Indica V2 Turbo,,2008,Manual,Diesel,"90,000 km",4th,"99,999",karnataka
2905,Tata,Indica V2,,2005,Manual,Diesel,"11,800 km",3rd,"70,000",karnataka
2906,Maruti Suzuki,Eeco,,2011,Manual,Petrol,"160,000 km",3rd,"2,60,000",karnataka
2907,Renault,Duster,,2016,Automatic,Diesel,"60,000 km",1st,"8,95,000",karnataka
2908,Hyundai,i20,,2013,Manual,Petrol,"64,000 km",1st,"4,90,000",karnataka
2909,Toyota,Qualis,,2001,Manual,Diesel,"175,000 km",4+,"2,75,000",karnataka
2910,Tata,Nexon,,2019,Manual,Diesel,"36,000 km",1st,"8,50,000",karnataka
2911,Maruti Suzuki,Ertiga,,2013,Manual,Petrol,"75,000 km",1st,"5,75,000",karnataka
2912,Hyundai,i20,,2015,Manual,Petrol,"56,000 km",3rd,"5,75,000",karnataka
2913,Honda,City,,2015,Manual,Diesel,"72,000 km",1st,"6,45,000",karnataka
2914,Hyundai,i20,,2012,Manual,Petrol,"72,000 km",2nd,"4,55,000",karnataka
2915,Maruti Suzuki,Omni,,2009,Manual,LPG,"95,000 km",4th,"1,35,000",karnataka
2916,Maruti Suzuki,Alto 800,,2012,Manual,Petrol,"102,000 km",1st,"2,75,000",karnataka
2917,Toyota,Qualis,,2000,Manual,Diesel,"160,000 km",4th,"2,10,000",karnataka
2918,Maruti Suzuki,Ciaz S,,2015,Manual,Diesel,"63,000 km",2nd,"6,90,000",karnataka
2919,Maruti Suzuki,Swift Dzire Tour,,2017,Manual,Diesel,"107,300 km",1st,"3,15,000",karnataka
2920,Hyundai,Verna,,2008,Manual,Petrol,"69,000 km",2nd,"2,39,000",karnataka
2921,Maruti Suzuki,Wagon R,,2006,Manual,Petrol,"76,000 km",1st,"1,99,999",karnataka
2922,Hyundai,Accent,,2010,Manual,Petrol,"42,000 km",1st,"2,35,000",karnataka
2923,Honda,CR-V,,2007,Manual,Petrol,"122,000 km",1st,"4,75,000",karnataka
2924,Maruti Suzuki,Ertiga,,2016,Manual,Diesel,"96,000 km",1st,"8,20,000",karnataka
2925,Mahindra,XUV500,,2019,Manual,Diesel,"60,000 km",1st,"17,75,000",karnataka
2926,Hyundai,EON,,2017,Manual,Petrol,"27,000 km",2nd,"3,65,000",karnataka
2927,Hyundai,i10,,2008,Manual,Petrol,"65,000 km",2nd,"2,55,000",karnataka
2928,Maruti Suzuki,Omni,,2008,Manual,LPG,"156,000 km",4th,"1,25,000",karnataka
2929,Hyundai,EON,,2018,Manual,Petrol,"75,000 km",1st,"3,50,000",karnataka
2930,Mahindra,XUV500,,2012,Manual,Diesel,"108,000 km",3rd,"8,00,000",karnataka
2931,Chevrolet,Beat,,2011,Manual,Diesel,"90,000 km",3rd,"1,40,000",karnataka
2932,Maruti Suzuki,Vitara Brezza,,2019,Manual,Diesel,"20,000 km",1st,"10,20,000",karnataka
2933,-,-,,-,-,-,-,-,-,karnataka
2934,Hyundai,i10,,2009,Manual,Petrol,"44,850 km",2nd,"2,65,000",karnataka
2935,Volkswagen,Vento,,2012,Manual,Diesel,"139,000 km",2nd,"4,60,000",karnataka
2936,Tata,Indica E V2,,2006,Automatic,Diesel,"15,324 km",4+,"70,000",karnataka
2937,Volkswagen,Tiguan,,2019,Automatic,Diesel,"33,000 km",1st,"32,00,000",karnataka
2938,Toyota,Etios,,2019,Manual,Diesel,"66,035 km",1st,"6,00,000",karnataka
2939,Maruti Suzuki,Alto,,2012,Manual,Petrol,"49,000 km",1st,"2,75,000",karnataka
2940,Hyundai,Creta,,2021,Automatic,Petrol,"1,000 km",1st,"20,75,000",karnataka
2941,Tata,Tigor,,2018,Manual,Petrol,"20,395 km",1st,"5,90,000",karnataka
2942,-,-,,-,-,-,-,-,-,karnataka
2943,Toyota,Innova,,2014,Manual,Diesel,"162,000 km",2nd,"12,00,000",karnataka
2944,Hyundai,Grand i10,,2011,Automatic,Petrol,"63,000 km",2nd,"3,00,000",karnataka
2945,Maruti Suzuki,800,,1996,Manual,Petrol,"120,000 km",3rd,"32,000",karnataka
2946,Maruti Suzuki,Omni,,2014,Automatic,Petrol,"45,888 km",2nd,"70,000",karnataka
2947,Bajaj,RE60,,2000,Manual,LPG,"70,000 km",2nd,"65,000",karnataka
2948,-,-,,-,-,-,-,-,-,karnataka
2949,Tata,Others,,2007,Manual,Diesel,"100,000 km",3rd,"2,25,000",karnataka
2950,Mahindra,Quanto,,2013,Manual,Diesel,"99,000 km",1st,"3,45,000",karnataka
2951,Maruti Suzuki,Ertiga,,2018,Manual,Petrol,"31,834 km",1st,"7,50,000",karnataka
2952,Ford,Fiesta,,2009,Manual,Petrol,"125,000 km",3rd,"1,50,000",karnataka
2953,Hyundai,Verna,,2011,Manual,Diesel,"75,000 km",2nd,"4,00,000",karnataka
2954,Tata,Indigo Ecs,,2017,Manual,Diesel,"12,500 km",3rd,"1,80,000",karnataka
2955,Hyundai,Getz Prime,,2009,Manual,Petrol,"116,000 km",3rd,"1,48,000",karnataka
2956,Maruti Suzuki,Zen,,1999,Automatic,Petrol,"72,610 km",2nd,"50,000",karnataka
2957,Tata,Nano,,2012,Manual,Petrol,"85,000 km",4+,"85,000",karnataka
2958,Hyundai,Accent,,2008,Manual,Petrol,"82,000 km",2nd,"2,35,000",karnataka
2959,Other Brands,Others,,2012,Manual,Diesel,"90,000 km",2nd,"80,000",karnataka
2960,Hyundai,Grand i10,,2017,Manual,Petrol,"17,259 km",-,"5,30,000",karnataka
2961,Hyundai,EON,,2014,Manual,Petrol,75 km,1st,"3,35,000",karnataka
2962,BMW,X6,,2009,Automatic,Diesel,"64,000 km",1st,"26,00,000",karnataka
2963,Mahindra,Others,,2014,Manual,Diesel,"130,000 km",1st,"1,30,000",karnataka
2964,Maruti Suzuki,800,,2004,Manual,Petrol,"85,000 km",3rd,"1,40,000",karnataka
2965,Maruti Suzuki,Omni,,2010,Manual,Petrol,"61,000 km",1st,"1,72,000",karnataka
2966,Maruti Suzuki,Wagon R Stingray,,2015,Manual,Petrol,"34,000 km",2nd,"4,35,000",karnataka
2967,Mahindra,XUV500,,2019,Manual,Diesel,"33,293 km",1st,"17,90,000",karnataka
2968,Maruti Suzuki,Swift,,2008,Manual,Petrol,"45,000 km",1st,"1,55,000",karnataka
2969,Land Rover,Range Rover Evoque,,2017,Automatic,Diesel,"37,000 km",1st,"45,00,000",karnataka
2970,Hyundai,Grand i10,,2013,Manual,Petrol,"64,000 km",1st,"4,10,000",karnataka
2971,Maruti Suzuki,Alto 800,,2017,Manual,Petrol,"48,000 km",1st,"3,20,000",karnataka
2972,Tata,Indica V2,,2016,Manual,Diesel,"234,000 km",2nd,"95,000",karnataka
2973,Chevrolet,Optra Magnum,,2007,Manual,Diesel,"80,000 km",3rd,"2,25,000",karnataka
2974,Maruti Suzuki,Eeco,,2016,Manual,Petrol,"120,000 km",2nd,"2,90,000",karnataka
2975,Maruti Suzuki,Swift Dzire,,2010,Automatic,Diesel,"140,000 km",4+,"3,55,000",karnataka
2976,Tata,Indica V2,,2015,Manual,Diesel,"125,000 km",1st,"75,000",karnataka
2977,Mahindra,Thar,,1996,Manual,Diesel,"25,000 km",3rd,"4,00,000",karnataka
2978,Hyundai,Santro Xing,,2004,Manual,Petrol,"116,522 km",4th,"1,05,000",karnataka
2979,Hyundai,i10,,2010,Manual,Petrol,54 km,1st,"3,25,000",karnataka
2980,Renault,KWID,,2019,Manual,Petrol,"24,000 km",1st,"4,25,000",karnataka
2981,BMW,3 Series GT,,2015,Automatic,Diesel,"55,000 km",1st,"28,50,000",karnataka
2982,Tata,Harrier,,2019,Manual,Diesel,"61,000 km",1st,"16,50,000",karnataka
2983,Tata,Indigo XL,,2006,Manual,Diesel,"230,000 km",4+,"1,50,000",karnataka
2984,Datsun,GO,,2014,Manual,Petrol,"49,900 km",1st,"2,95,000",karnataka
2985,MG,Hector,,2020,Manual,Diesel,"8,667 km",1st,"20,75,000",karnataka
2986,Mahindra,Bolero,,2010,Manual,Diesel,"115,000 km",2nd,"4,30,000",karnataka
2987,Maruti Suzuki,Ciaz,,2016,Manual,Diesel,"85,000 km",1st,"7,50,000",karnataka
2988,Maruti Suzuki,Alto 800,,2020,Manual,Petrol,"15,000 km",1st,"3,95,000",karnataka
2989,Honda,Amaze,,2014,Manual,Petrol,"50,834 km",1st,"4,99,000",karnataka
2990,Tata,Tiago,,2020,Manual,Diesel,"23,000 km",1st,"5,80,000",karnataka
2991,Maruti Suzuki,Swift Dzire,,2012,Manual,Diesel,"86,000 km",2nd,"4,85,000",karnataka
2992,Maruti Suzuki,Swift,,2012,Manual,Petrol,"70,000 km",2nd,"4,45,000",karnataka
2993,Maruti Suzuki,Swift Dzire,,2016,Manual,Diesel,"102,000 km",1st,"2,95,000",karnataka
2994,Maruti Suzuki,Alto 800,,2013,Manual,Petrol,"42,869 km",2nd,"2,75,000",karnataka
2995,Ford,Ecosport,,2016,Manual,Petrol,"29,000 km",1st,"7,90,000",karnataka
2996,Maruti Suzuki,Swift,,2008,Manual,Petrol,"67,470 km",1st,"3,50,000",karnataka
2997,Maruti Suzuki,Swift,,2013,Manual,Diesel,"91,805 km",1st,"3,60,000",karnataka
2998,Hyundai,Elite i20,,2011,Manual,Diesel,"130,000 km",4+,"2,80,000",karnataka
2999,Mahindra,Scorpio,,2015,Manual,Diesel,"100,000 km",1st,"8,50,000",karnataka
3000,Hyundai,Grand i10,,2016,Manual,Petrol,"31,655 km",-,"4,69,000",karnataka
3001,Maruti Suzuki,Alto 800,,2017,Manual,Petrol,"33,287 km",-,"3,55,000",karnataka
3002,Maruti Suzuki,Swift Dzire,,2015,Manual,Petrol,"95,000 km",1st,"4,95,000",karnataka
3003,Honda,Amaze,,2014,Manual,Diesel,"121,000 km",2nd,"3,35,000",karnataka
3004,Toyota,Etios,,2013,Manual,Diesel,"164,117 km",1st,"5,25,000",karnataka
3005,Maruti Suzuki,Zen Estilo,,2012,Manual,Petrol,"46,300 km",1st,"2,98,998",karnataka
3006,Hyundai,i10,,2011,Automatic,Petrol,"74,000 km",1st,"3,75,000",karnataka
3007,Renault,Others,,2010,Manual,Diesel,"190,000 km",1st,"1,75,000",karnataka
3008,Maruti Suzuki,Zen,,2001,Manual,Petrol,"93,883 km",3rd,"90,000",karnataka
3009,Hyundai,Elite i20,,2018,Manual,Diesel,"46,000 km",1st,"7,00,000",karnataka
3010,Hyundai,i10,,2008,Manual,Petrol,"40,305 km",1st,"2,79,000",karnataka
3011,Hyundai,Santro Xing,,2007,Manual,Petrol,"77,000 km",3rd,"1,75,000",karnataka
3012,Maruti Suzuki,Swift,,2008,Automatic,Petrol,60 km,2nd,"1,45,000",karnataka
3013,BMW,3 Series,,2010,Automatic,Diesel,"83,000 km",2nd,"11,50,000",karnataka
3014,Renault,KWID,,2019,Manual,Petrol,"32,500 km",1st,"3,75,000",karnataka
3015,Maruti Suzuki,Wagon R,,2002,Manual,Petrol,"80,000 km",4+,"95,000",karnataka
3016,Maruti Suzuki,Omni,,2001,Manual,Petrol,"85,000 km",2nd,"1,25,000",karnataka
3017,Honda,City,,2000,Manual,Petrol,"90,000 km",2nd,"1,70,000",karnataka
3018,Hyundai,i10,,2009,Manual,Petrol,"43,000 km",1st,"2,55,000",karnataka
3019,Maruti Suzuki,Swift,,2009,Manual,Diesel,"130,000 km",4th,"2,60,000",karnataka
3020,Skoda,Rapid,,2014,Automatic,Diesel,"62,000 km",2nd,"6,25,000",karnataka
3021,Hyundai,Verna,,2013,Automatic,Petrol,"84,244 km",-,"5,85,000",karnataka
3022,Honda,Amaze,,2019,Manual,Petrol,"20,703 km",-,"6,99,000",karnataka
3023,Audi,Q5,,2016,Automatic,Diesel,"75,000 km",2nd,"27,50,000",karnataka
3024,Mahindra,XUV500,,2012,Manual,Diesel,"95,000 km",2nd,"7,85,000",karnataka
3025,Hyundai,i20,,2012,Manual,Petrol,"56,000 km",-,"3,85,000",karnataka
3026,Hyundai,i10,,2009,Manual,Petrol,"68,000 km",2nd,"2,50,000",karnataka
3027,Honda,Civic,,2010,Manual,Petrol,"69,000 km",1st,"4,90,000",karnataka
3028,Maruti Suzuki,Zen,,1997,Manual,Petrol,"70,000 km",4th,"49,999",karnataka
3029,Tata,Sumo,,1996,Manual,Diesel,"254,000 km",4+,"90,000",karnataka
3030,Other Brands,Others,,2018,Manual,Diesel,"115,000 km",2nd,"8,50,000",karnataka
3031,Maruti Suzuki,Alto,,2008,Manual,Petrol,"80,000 km",3rd,"1,50,000",karnataka
3032,Maruti Suzuki,Wagon R,,2003,Manual,Petrol,"91,810 km",3rd,"65,000",karnataka
3033,Tata,Harrier,,2019,Manual,Diesel,"61,000 km",1st,"16,50,000",karnataka
3034,Toyota,Etios,,2015,Automatic,Diesel,"200,000 km",2nd,"3,75,000",karnataka
3035,Maruti Suzuki,Swift,,2011,Automatic,Petrol,"120,000 km",4th,"3,10,000",karnataka
3036,Maruti Suzuki,800,,1989,Manual,Petrol,"85,742 km",2nd,"25,000",karnataka
3037,Audi,A6,,2012,Automatic,Diesel,"74,000 km",3rd,"13,00,000",karnataka
3038,Honda,Amaze,,2016,Manual,Petrol,"36,800 km",2nd,"4,40,000",karnataka
3039,Maruti Suzuki,Swift,,2018,Automatic,Diesel,"85,000 km",1st,"7,65,000",karnataka
3040,Maruti Suzuki,SX4,,2013,Manual,Diesel,"81,000 km",3rd,"3,90,000",karnataka
3041,Chevrolet,Spark,,2008,Manual,Petrol,"48,379 km",2nd,"1,25,000",karnataka
3042,Tata,Nano,,2015,Manual,Petrol,"29,000 km",1st,"1,75,000",karnataka
3043,Mahindra,Bolero,,2011,Manual,Diesel,"158,500 km",3rd,"2,95,000",karnataka
3044,Toyota,Innova,,2013,Manual,Diesel,"88,000 km",2nd,"9,50,000",karnataka
3045,Hyundai,Grand i10,,2018,Automatic,Petrol,"26,000 km",1st,"6,50,000",karnataka
3046,Tata,Tiago,,2019,Automatic,Petrol,"7,800 km",1st,"6,00,000",karnataka
3047,Maruti Suzuki,Ritz,,2009,Manual,Petrol,"100,000 km",2nd,"2,70,000",karnataka
3048,Ford,Figo,,2014,Manual,Diesel,"92,000 km",2nd,"3,50,000",karnataka
3049,Ford,Fiesta,,2008,Manual,Petrol,"95,500 km",2nd,"2,65,000",karnataka
3050,Maruti Suzuki,Alto,,2020,Manual,Petrol,"26,000 km",1st,"3,90,000",karnataka
3051,Maruti Suzuki,Wagon R,,2003,Automatic,Petrol,"180,000 km",4th,"90,000",karnataka
3052,Hyundai,Accent,,2005,Manual,Petrol,"73,000 km",2nd,"1,55,000",karnataka
3053,Other Brands,Others,,2003,Manual,Petrol,"78,000 km",1st,"74,000",karnataka
3054,Mercedes-Benz,E-Class,,2004,Automatic,Diesel,"99,400 km",1st,"7,90,000",karnataka
3055,Honda,City ZX,,2005,Manual,Petrol,"112,442 km",2nd,"1,60,000",karnataka
3056,Hyundai,EON,,2014,Manual,Petrol,"48,183 km",1st,"3,05,000",karnataka
3057,Tata,Others,,2013,Manual,Diesel,"48,000 km",1st,"1,25,000",karnataka
3058,Maruti Suzuki,Wagon R,,2006,Manual,Petrol,"65,000 km",1st,"1,85,000",karnataka
3059,Maruti Suzuki,Swift Dzire,,2013,Manual,Diesel,"83,000 km",1st,"5,00,000",karnataka
3060,Ford,Endeavour,,2018,Automatic,Diesel,"40,000 km",1st,"31,00,000",karnataka
3061,Audi,Q7,,2016,Automatic,Diesel,"48,000 km",1st,"55,00,000",karnataka
3062,Renault,Duster,,2016,Automatic,Diesel,"59,000 km",2nd,"8,25,000",karnataka
3063,Mahindra,Scorpio,,2010,Manual,Diesel,"66,000 km",2nd,"5,00,000",karnataka
3064,Tata,Nano,,2014,Manual,Petrol,"32,000 km",2nd,"1,55,000",karnataka
3065,BMW,X1,,2017,Automatic,Diesel,"68,000 km",1st,"26,50,000",karnataka
3066,Maruti Suzuki,Zen Estilo,,2007,Manual,Petrol,"60,000 km",2nd,"1,85,000",karnataka
3067,Toyota,Land Cruiser,,2013,Automatic,Diesel,"229,000 km",1st,"59,90,000",karnataka
3068,Maruti Suzuki,Eeco,,2014,Automatic,Petrol,"31,000 km",2nd,"3,80,000",karnataka
3069,Maruti Suzuki,Wagon R,,2004,Manual,Petrol,"110,000 km",4th,"70,000",karnataka
3070,Hyundai,Santro Xing,,2003,Manual,Petrol,"98,000 km",4+,"1,30,000",karnataka
3071,Tata,Indica E V2,,2006,Automatic,Diesel,"15,324 km",4+,"70,000",karnataka
3072,Maruti Suzuki,Swift,,2008,Automatic,Petrol,60 km,2nd,"1,45,000",karnataka
3073,Maruti Suzuki,Alto,,2004,Manual,CNG & Hybrids,"145,000 km",2nd,"1,45,000",karnataka
3074,Maruti Suzuki,Omni,,2000,Automatic,LPG,"14,817 km",4+,"1,50,000",karnataka
3075,Maruti Suzuki,Swift Dzire,,2010,Manual,Diesel,"190,000 km",4th,"3,50,000",karnataka
3076,Maruti Suzuki,Swift,,2017,Manual,Diesel,"110,000 km",1st,"4,20,000",karnataka
3077,Maruti Suzuki,SX4,,2007,Manual,Petrol,"106,000 km",3rd,"1,89,999",karnataka
3078,Hyundai,i10,,2014,Manual,Petrol,"44,000 km",2nd,"4,25,000",karnataka
