,Brand,Model,Variant,Year_of_Manufacturing,Transmission Type,Fuel Type,Kilometers Driven,No of Owners,Price,Location
2635,Maruti Suzuki,Wagon R,,2009,Manual,Petrol,"51,000 km",2nd,"1,60,000",Mumbai
2636,Toyota,Innova,,2009,Manual,Diesel,"100,000 km",1st,"6,50,000",Mumbai
2637,Toyota,Qualis,,2003,Manual,Diesel,"200,000 km",2nd,"1,50,000",Mumbai
2638,Hyundai,Grand i10,,2018,Manual,Petrol,18 km,1st,"5,00,000",Mumbai
2639,Honda,City,,2013,Manual,Petrol,"43,000 km",1st,"4,55,000",Mumbai
2640,Mercedes-Benz,E-Class,,2013,Automatic,Diesel,"70,000 km",2nd,"14,21,000",Mumbai
2641,Nissan,Micra,,2017,Automatic,Petrol,"50,104 km",-,"4,53,000",Mumbai
2642,Hyundai,EON,,2012,Manual,Petrol,"47,323 km",2nd,"2,50,000",Mumbai
2643,Tata,Indigo CS,,2008,Manual,Diesel,"90,000 km",4+,"70,000",Mumbai
2644,Renault,KWID,,2017,Automatic,Petrol,"90,000 km",2nd,"2,70,000",Mumbai
2645,Maruti Suzuki,Swift Dzire,,2010,Manual,Diesel,"90,000 km",1st,"1,90,000",Mumbai
2646,Toyota,Qualis,,2004,Manual,Diesel,"100,000 km",2nd,"2,00,000",Mumbai
2647,Maruti Suzuki,Eeco,,2011,Manual,LPG,"36,034 km",1st,"1,72,000",Mumbai
2648,Tata,Nano,,2011,Manual,Petrol,"28,000 km",2nd,"75,000",Mumbai
2649,Hyundai,EON,,2015,Manual,Petrol,"90,000 km",2nd,"2,40,000",Mumbai
2650,Maruti Suzuki,Swift,,2018,Manual,Petrol,"18,000 km",1st,"6,20,000",Mumbai
2651,Maruti Suzuki,Alto 800,,2010,Manual,CNG & Hybrids,"90,000 km",2nd,"1,50,000",Mumbai
2652,Tata,Indica,,2007,Manual,Petrol,"46,500 km",4+,"70,000",Mumbai
2653,Maruti Suzuki,800,,2003,Automatic,Petrol,"85,000 km",2nd,"35,000",Mumbai
2654,Skoda,Octavia,,2009,Manual,Diesel,"113,000 km",2nd,"2,80,000",Mumbai
2655,Tata,Indica Vista,,2010,Manual,Diesel,"17,000 km",4+,"1,20,000",Mumbai
2656,Bajaj,RE60,,2003,Manual,Petrol,"10,000 km",2nd,"30,000",Mumbai
2657,Tata,Nexon,,2020,Manual,Petrol,"8,000 km",1st,"8,25,000",Mumbai
2658,-,-,,-,-,-,-,-,-,Mumbai
2659,-,-,,-,-,-,-,-,-,Mumbai
2660,-,-,,-,-,-,-,-,-,Mumbai
2661,-,-,,-,-,-,-,-,-,Mumbai
2662,-,-,,-,-,-,-,-,-,Mumbai
2663,-,-,,-,-,-,-,-,-,Mumbai
2664,-,-,,-,-,-,-,-,-,Mumbai
2665,-,-,,-,-,-,-,-,-,Mumbai
2666,-,-,,-,-,-,-,-,-,Mumbai
2667,-,-,,-,-,-,-,-,-,Mumbai
2668,-,-,,-,-,-,-,-,-,Mumbai
2669,-,-,,-,-,-,-,-,-,Mumbai
2670,-,-,,-,-,-,-,-,-,Mumbai
2671,-,-,,-,-,-,-,-,-,Mumbai
2672,-,-,,-,-,-,-,-,-,Mumbai
2673,-,-,,-,-,-,-,-,-,Mumbai
2674,-,-,,-,-,-,-,-,-,Mumbai
2675,-,-,,-,-,-,-,-,-,Mumbai
2676,-,-,,-,-,-,-,-,-,Mumbai
2677,-,-,,-,-,-,-,-,-,Mumbai
2678,-,-,,-,-,-,-,-,-,Mumbai
2679,Audi,A4,,2015,Automatic,Diesel,"52,351 km",-,"20,50,000",Mumbai
2680,-,-,,-,-,-,-,-,-,Mumbai
2681,Audi,A7,,2011,Automatic,Diesel,"72,000 km",2nd,"21,00,000",Mumbai
2682,-,-,,-,-,-,-,-,-,Mumbai
2683,Skoda,Octavia,,2003,Manual,Diesel,"180,000 km",3rd,"1,25,000",Mumbai
2684,Tata,Zest,,2014,Manual,Diesel,"35,000 km",1st,"4,50,000",Mumbai
2685,Mahindra,Bolero Pik-Up,,2021,Manual,Diesel,16 km,2nd,"1,00,000",Mumbai
2686,Maruti Suzuki,Swift Dzire,,2018,Manual,Diesel,"47,000 km",2nd,"8,75,000",Mumbai
2687,Fiat,Linea,,2013,Manual,Petrol,"28,000 km",1st,"3,75,000",Mumbai
2688,Hyundai,i10,,2009,Manual,Petrol,"30,214 km",1st,"1,88,000",Mumbai
2689,Other Brands,Others,,2012,Automatic,Diesel,"100,000 km",1st,"1,50,000",Mumbai
2690,Ford,Fiesta,,2010,Manual,Diesel,"132,000 km",3rd,"2,31,000",Mumbai
2691,Hyundai,Xcent,,2019,Manual,CNG & Hybrids,"70,000 km",1st,"5,50,000",Mumbai
2692,Maruti Suzuki,Swift,,2007,Manual,Petrol,"102,000 km",1st,"1,45,000",Mumbai
2693,Hyundai,i10,,2015,Manual,Petrol,"17,691 km",1st,"7,00,000",Mumbai
2694,Ford,Figo,,2010,Manual,Petrol,"74,000 km",2nd,"1,65,000",Mumbai
2695,Hyundai,Grand i10,,2007,Manual,Petrol,"50,000 km",2nd,"1,45,000",Mumbai
2696,Maruti Suzuki,Others,,2011,Manual,Diesel,"88,000 km",1st,"3,49,000",Mumbai
2697,Mahindra,Bolero,,2018,Manual,Diesel,"27,000 km",1st,"8,75,000",Mumbai
2698,Mahindra,XUV500,,2016,Manual,Diesel,"33,000 km",1st,"13,00,000",Mumbai
2699,Tata,Nano,,2012,Manual,Petrol,"26,000 km",2nd,"63,000",Mumbai
2700,Volkswagen,Polo,,2011,Manual,Petrol,"70,013 km",1st,"3,15,000",Mumbai
2701,Maruti Suzuki,Swift,,2016,Manual,Petrol,"458,270 km",1st,"5,70,000",Mumbai
2702,Maruti Suzuki,Wagon R,,2016,Manual,Petrol,"40,709 km",-,"3,69,000",Mumbai
2703,Renault,KWID,,2016,Manual,Petrol,"41,000 km",1st,"3,00,000",Mumbai
2704,Honda,Brio,,2016,Manual,Petrol,"16,000 km",1st,"4,70,000",Mumbai
2705,Chevrolet,Aveo,,2006,Manual,Petrol,"10,000 km",1st,"90,000",Mumbai
2706,Ford,Endeavour,,2006,Manual,Diesel,"58,000 km",3rd,"4,90,000",Mumbai
2707,Chevrolet,Enjoy,,2014,Manual,Diesel,"65,000 km",1st,"4,87,000",Mumbai
2708,Maruti Suzuki,Wagon R,,2016,Manual,CNG & Hybrids,"70,000 km",3rd,"3,50,000",Mumbai
2709,Maruti Suzuki,800,,2003,Manual,Petrol,"75,000 km",2nd,"35,000",Mumbai
2710,Maruti Suzuki,Eeco,,2011,Manual,Petrol,"38,000 km",3rd,"2,69,000",Mumbai
2711,Skoda,Octavia,,2014,Automatic,Diesel,"98,000 km",1st,"11,25,000",Mumbai
2712,Honda,City,,2009,Manual,Petrol,"73,000 km",1st,"3,20,000",Mumbai
2713,Maruti Suzuki,Omni,,2010,Manual,LPG,"85,000 km",4+,"1,20,000",Mumbai
2714,Hyundai,i20,,2011,Manual,Petrol,"50,000 km",2nd,"3,10,000",Mumbai
2715,Renault,KWID,,2016,Manual,Petrol,"98,000 km",2nd,"3,00,000",Mumbai
2716,Maruti Suzuki,SX4,,2010,Automatic,Petrol,"92,000 km",2nd,"2,95,000",Mumbai
2717,Hyundai,Santro,,2002,Manual,Petrol,"12,724 km",1st,"85,000",Mumbai
2718,Maruti Suzuki,Baleno,,2021,Manual,Petrol,"7,000 km",1st,"8,25,000",Mumbai
2719,Renault,KWID,,2016,Manual,Petrol,"34,000 km",1st,"3,15,000",Mumbai
2720,Maruti Suzuki,Celerio,,2015,Manual,Petrol,"77,000 km",2nd,"3,99,000",Mumbai
2721,-,-,,-,-,-,-,-,-,Mumbai
2722,Tata,Vista,,2011,Manual,Diesel,"120,000 km",4th,"1,20,000",Mumbai
2723,Mitsubishi,Others,,2012,Manual,Diesel,"94,000 km",1st,"3,00,000",Mumbai
2724,Maruti Suzuki,Swift,,2012,Manual,Diesel,"87,765 km",1st,"4,00,000",Mumbai
2725,Hyundai,i10,,2008,Manual,Petrol,"109,000 km",1st,"1,60,000",Mumbai
2726,Maruti Suzuki,Estilo,,2007,Manual,Petrol,"42,000 km",1st,"2,00,000",Mumbai
2727,Toyota,Innova,,2015,Manual,Diesel,"136,000 km",1st,"9,90,013",Mumbai
2728,Mahindra,Marazzo,,2021,Manual,Diesel,123 km,1st,"72,000",Mumbai
2729,Hyundai,Verna,,2017,Manual,Petrol,"42,320 km",1st,"9,50,000",Mumbai
2730,Maruti Suzuki,Swift Dzire,,2010,Manual,Petrol,"33,000 km",2nd,"2,95,000",Mumbai
2731,Maruti Suzuki,Swift Dzire,,2011,Manual,Petrol,"87,000 km",1st,"3,20,000",Mumbai
2732,MG,Hector,,2019,Manual,Diesel,"45,000 km",1st,"16,55,000",Mumbai
2733,Renault,Duster,,2012,Manual,Diesel,"73,000 km",2nd,"4,51,000",Mumbai
2734,Maruti Suzuki,Swift,,2016,Manual,Diesel,"31,200 km",2nd,"5,95,000",Mumbai
2735,Skoda,Rapid,,2013,Manual,Petrol,"70,000 km",2nd,"3,20,000",Mumbai
2736,Mahindra,Logan,,2009,Manual,Petrol,"56,191 km",3rd,"1,84,000",Mumbai
2737,Toyota,Qualis,,2000,Manual,Diesel,"200,000 km",3rd,"60,000",Mumbai
2738,Hyundai,i20,,2010,Manual,Diesel,"102,000 km",2nd,"2,65,000",Mumbai
2739,BMW,X1,,2019,Automatic,Petrol,"24,000 km",1st,"31,90,000",Mumbai
2740,Maruti Suzuki,Vitara Brezza,,2019,Automatic,Diesel,"19,000 km",1st,"10,65,000",Mumbai
2741,Skoda,Kodiaq,,2020,Automatic,Diesel,"11,123 km",1st,"38,50,000",Mumbai
2742,Maruti Suzuki,Ciaz,,2015,Manual,Diesel,"79,328 km",1st,"6,00,000",Mumbai
2743,Hyundai,Creta,,2016,Automatic,Petrol,"36,000 km",1st,"9,50,000",Mumbai
2744,Mahindra,Jeep,,2003,Manual,Diesel,"30,000 km",-,"5,11,000",Mumbai
2745,Hyundai,EON,,2012,Manual,Petrol,"65,000 km",2nd,"2,15,000",Mumbai
2746,Maruti Suzuki,Celerio,,2015,Automatic,Petrol,"53,000 km",1st,"4,28,000",Mumbai
2747,-,-,,-,-,-,-,-,-,Mumbai
2748,Mahindra,Scorpio,,2019,Manual,Diesel,"51,000 km",1st,"11,00,000",Mumbai
2749,Maruti Suzuki,Ertiga,,2016,Manual,Diesel,"30,000 km",1st,"8,45,000",Mumbai
2750,Hyundai,i20,,2011,Manual,Petrol,"76,000 km",2nd,"2,61,000",Mumbai
2751,Maruti Suzuki,Vitara Brezza,,2018,Manual,Diesel,"32,000 km",1st,"9,70,000",Mumbai
2752,Toyota,Innova,,2014,Manual,Diesel,"31,000 km",1st,"10,60,000",Mumbai
2753,Skoda,Fabia,,2009,Manual,Petrol,"69,000 km",1st,"1,85,000",Mumbai
2754,Hyundai,Verna,,2012,Manual,Petrol,"66,000 km",1st,"4,55,000",Mumbai
2755,Maruti Suzuki,Ciaz,,2016,Manual,Diesel,"51,000 km",1st,"7,15,000",Mumbai
2756,Hyundai,Getz,,2005,Manual,Petrol,"51,443 km",2nd,"1,01,000",Mumbai
2757,Tata,Safari,,2008,Manual,Diesel,"103,600 km",1st,"2,63,500",Mumbai
2758,Toyota,Innova,,2011,Manual,Diesel,"139,579 km",1st,"6,99,000",Mumbai
2759,Maruti Suzuki,Wagon R 1.0,,2010,Manual,Petrol,"20,680 km",2nd,"2,30,000",Mumbai
2760,-,-,,-,-,-,-,-,-,Mumbai
2761,Volkswagen,Ameo,,2016,Manual,Petrol,"59,931 km",1st,"4,00,500",Mumbai
2762,Maruti Suzuki,Alto,,2006,Manual,Petrol,"55,450 km",1st,"98,000",Mumbai
2763,Tata,Indica,,2004,Manual,Diesel,"80,746 km",1st,"88,000",Mumbai
2764,Hyundai,i10,,2012,Manual,Petrol,"74,000 km",1st,"3,30,000",Mumbai
2765,Renault,Triber,,2020,Manual,Petrol,"3,000 km",1st,"6,45,000",Mumbai
2766,Audi,Q3,,2015,Automatic,Diesel,"43,000 km",1st,"19,90,000",Mumbai
2767,Maruti Suzuki,Swift,,2014,Manual,Diesel,"45,000 km",1st,"4,85,000",Mumbai
2768,Maruti Suzuki,Swift Dzire,,2018,Manual,Petrol,"52,500 km",1st,"6,87,000",Mumbai
2769,Maruti Suzuki,Swift Dzire,,2019,Manual,Diesel,"34,000 km",1st,"7,99,000",Mumbai
2770,-,-,,-,-,-,-,-,-,Mumbai
2771,Hyundai,i20,,2011,Manual,Diesel,"63,000 km",2nd,"3,75,000",Mumbai
2772,Hyundai,EON,,2018,Manual,Petrol,"25,000 km",2nd,"2,70,000",Mumbai
2773,Maruti Suzuki,Vitara Brezza,,2016,Manual,Diesel,"48,000 km",1st,"8,75,000",Mumbai
2774,Maruti Suzuki,Wagon R,,2014,Manual,CNG & Hybrids,"60,000 km",1st,"3,60,000",Mumbai
2775,Hyundai,Santro Xing,,2009,Manual,Petrol,"47,000 km",2nd,"1,45,000",Mumbai
2776,Nissan,Terrano,,2017,Automatic,Diesel,"68,000 km",1st,"9,25,000",Mumbai
2777,Tata,Indica V2,,2004,Manual,Diesel,"80,746 km",1st,"88,000",Mumbai
2778,Maruti Suzuki,Ertiga,,2016,Manual,Diesel,"85,000 km",1st,"7,60,000",Mumbai
2779,Honda,City,,2011,Automatic,Petrol,"43,721 km",-,"4,00,000",Mumbai
2780,Volkswagen,Polo,,2017,Manual,Petrol,"36,100 km",1st,"5,75,000",Mumbai
2781,Honda,Jazz,,2016,Automatic,Petrol,"70,000 km",1st,"6,61,000",Mumbai
2782,Honda,City,,2014,Automatic,Petrol,"39,000 km",1st,"5,95,000",Mumbai
2783,Toyota,Innova,,2011,Manual,Diesel,"195,000 km",1st,"6,61,000",Mumbai
2784,Maruti Suzuki,Others,,2019,Manual,Diesel,"31,000 km",1st,"4,41,000",Mumbai
2785,Honda,City,,2012,Manual,Petrol,"47,000 km",1st,"5,15,000",Mumbai
2786,Honda,City,,2012,Automatic,Petrol,"47,000 km",1st,"5,15,000",Mumbai
2787,Hyundai,Verna,,2010,Manual,Diesel,"96,000 km",2nd,"2,65,000",Mumbai
2788,Audi,A4,,2018,Automatic,Diesel,"11,261 km",1st,"34,00,000",Mumbai
2789,Toyota,Innova,,2010,Manual,Diesel,"70,000 km",-,"5,25,000",Mumbai
2790,Mahindra,Scorpio,,2015,Manual,Diesel,"51,000 km",1st,"7,78,000",Mumbai
2791,Honda,Amaze,,2013,Manual,Diesel,"58,000 km",1st,"4,25,013",Mumbai
2792,Honda,City,,2013,Automatic,Petrol,"62,000 km",2nd,"4,75,000",Mumbai
2793,Maruti Suzuki,Vitara Brezza,,2019,Manual,Diesel,"27,000 km",1st,"10,90,000",Mumbai
2794,Volkswagen,Vento,,2011,Automatic,Petrol,"68,000 km",3rd,"3,35,000",Mumbai
2795,Honda,Amaze,,2015,Manual,Diesel,"55,000 km",1st,"4,75,000",Mumbai
2796,Mahindra,Xylo,,2009,Manual,Diesel,"92,000 km",1st,"2,49,000",Mumbai
2797,Mercedes-Benz,E-Class,,2012,Automatic,Diesel,"66,563 km",2nd,"13,50,000",Mumbai
2798,Toyota,Innova,,2012,Manual,Diesel,"111,000 km",1st,"7,36,000",Mumbai
2799,Maruti Suzuki,Baleno,,2021,Manual,Petrol,1 km,-,"6,61,370",Mumbai
2800,Volkswagen,Vento,,2012,Manual,Diesel,"88,200 km",1st,"3,66,000",Mumbai
2801,Hyundai,Others,,2021,Manual,Petrol,1 km,-,"6,55,309",Mumbai
2802,Volkswagen,Polo,,2014,Manual,Petrol,"12,000 km",2nd,"3,95,000",Mumbai
2803,Maruti Suzuki,Baleno,,2016,Automatic,Petrol,"29,000 km",1st,"6,25,000",Mumbai
2804,Toyota,Fortuner,,2017,Automatic,Diesel,"109,000 km",1st,"27,50,000",Mumbai
2805,Hyundai,i20,,2014,Manual,Petrol,"62,000 km",1st,"4,21,000",Mumbai
2806,Volkswagen,Polo,,2013,Manual,Petrol,"64,000 km",1st,"3,65,000",Mumbai
2807,Maruti Suzuki,Grand Vitara,,2019,Automatic,Diesel,"19,000 km",1st,"10,80,000",Mumbai
2808,Toyota,Innova,,2016,Manual,Diesel,"115,000 km",1st,"11,00,000",Mumbai
2809,Honda,New Accord,,2010,Manual,Petrol,"52,000 km",-,"3,85,000",Mumbai
2810,Honda,City,,2014,Manual,Petrol,"59,000 km",1st,"6,45,000",Mumbai
2811,Toyota,Innova,,2012,Manual,Diesel,"80,000 km",1st,"7,75,000",Mumbai
2812,Volkswagen,Polo,,2014,Manual,Petrol,"40,000 km",1st,"4,60,000",Mumbai
2813,Hyundai,i20,,2014,Manual,Petrol,"34,000 km",1st,"4,60,000",Mumbai
2814,Toyota,Fortuner,,2015,Manual,Diesel,"119,000 km",1st,"17,00,000",Mumbai
2815,Toyota,Innova,,2008,Manual,Diesel,"239,400 km",1st,"4,50,000",Mumbai
2816,Toyota,Fortuner,,2009,Manual,Diesel,"145,000 km",3rd,"9,25,000",Mumbai
2817,Hyundai,i20,,2014,Manual,Petrol,"61,000 km",1st,"4,75,000",Mumbai
2818,-,-,,-,-,-,-,-,-,Mumbai
2819,-,-,,-,-,-,-,-,-,Mumbai
2820,-,-,,-,-,-,-,-,-,Mumbai
2821,Renault,Scala,,2013,Manual,Diesel,"66,000 km",1st,"3,25,000",Mumbai
2822,Audi,Q5,,2014,Automatic,Diesel,"147,000 km",1st,"13,99,000",Mumbai
2823,Toyota,Etios,,2014,Manual,Diesel,"67,000 km",1st,"5,22,000",Mumbai
2824,Maruti Suzuki,Eeco,,2015,Manual,CNG & Hybrids,"68,000 km",1st,"3,85,000",Mumbai
2825,Maruti Suzuki,Baleno,,2018,Manual,Petrol,"27,000 km",1st,"6,90,000",Mumbai
2826,Toyota,Innova Crysta,,2017,Automatic,Diesel,"92,000 km",1st,"20,90,000",Mumbai
2827,Honda,City,,2012,Automatic,Petrol,"47,000 km",1st,"5,15,000",Mumbai
2828,Volkswagen,Polo,,2015,Manual,Petrol,"22,000 km",1st,"4,88,000",Mumbai
2829,Toyota,Corolla Altis,,2010,Manual,Petrol,"82,053 km",2nd,"3,50,000",Mumbai
2830,Maruti Suzuki,Swift Dzire,,2017,Manual,Petrol,"17,300 km",1st,"6,26,000",Mumbai
2831,Skoda,Rapid,,2015,Automatic,Diesel,"48,000 km",1st,"6,49,013",Mumbai
2832,Toyota,Innova,,2016,Manual,Diesel,"119,000 km",1st,"11,74,999",Mumbai
2833,Maruti Suzuki,Swift Dzire,,2016,Manual,Petrol,"32,000 km",1st,"5,75,000",Mumbai
2834,Hyundai,i20,,2010,Manual,Petrol,"61,000 km",2nd,"2,80,000",Mumbai
2835,Volkswagen,Polo,,2015,Manual,Petrol,"24,000 km",1st,"4,85,000",Mumbai
2836,Maruti Suzuki,Swift Dzire,,2014,Manual,Petrol,"57,000 km",1st,"4,99,000",Mumbai
2837,Volkswagen,Vento,,2013,Manual,Diesel,"63,000 km",2nd,"4,25,000",Mumbai
2838,Maruti Suzuki,Swift,,2013,Manual,Diesel,"125,000 km",1st,"5,35,000",Mumbai
2839,Mercedes-Benz,E-Class,,2015,Automatic,Diesel,"70,000 km",1st,"20,50,000",Mumbai
2840,Maruti Suzuki,Swift Dzire,,2016,Automatic,Diesel,"75,000 km",2nd,"6,25,000",Mumbai
2841,Audi,A6,,2014,Automatic,Diesel,"75,000 km",1st,"16,75,000",Mumbai
2842,Hyundai,i20,,2012,Manual,Diesel,"55,896 km",2nd,"3,50,000",Mumbai
2843,Tata,Nexon,,2017,Manual,Petrol,"26,000 km",1st,"7,75,000",Mumbai
2844,-,-,,-,-,-,-,-,-,Mumbai
2845,Hyundai,Xcent,,2017,Manual,Diesel,"200,000 km",1st,"2,05,000",Mumbai
2846,Maruti Suzuki,Ritz,,2010,Manual,Petrol,"75,000 km",1st,"2,00,000",Mumbai
2847,-,-,,-,-,-,-,-,-,Mumbai
2848,-,-,,-,-,-,-,-,-,Mumbai
2849,Hyundai,Venue,,2019,Manual,Petrol,"23,916 km",1st,"8,75,000",Mumbai
2850,Mahindra,Scorpio,,2015,Manual,Diesel,"52,123 km",1st,"7,75,000",Mumbai
2851,Maruti Suzuki,Alto 800,,2013,Manual,CNG & Hybrids,"51,000 km",1st,"2,90,000",Mumbai
2852,Maruti Suzuki,Wagon R,,2021,Manual,CNG & Hybrids,123 km,1st,"15,000",Mumbai
2853,Chevrolet,Enjoy,,2014,Manual,Diesel,"70,123 km",1st,"3,25,000",Mumbai
2854,Land Rover,Range Rover Evoque,,2013,Automatic,Diesel,"60,000 km",1st,"22,75,000",Mumbai
2855,Toyota,Corolla Altis,,2014,Automatic,Petrol,"85,000 km",1st,"8,40,000",Mumbai
2856,Ford,Fiesta,,2007,Manual,Petrol,"65,300 km",1st,"1,50,000",Mumbai
2857,-,-,,-,-,-,-,-,-,Mumbai
2858,Mercedes-Benz,New C-Class,,2011,Automatic,Diesel,"56,000 km",2nd,"7,20,001",Mumbai
2859,Mercedes-Benz,E-Class,,2012,Automatic,Petrol,"65,000 km",2nd,"11,25,000",Mumbai
2860,-,-,,-,-,-,-,-,-,Mumbai
2861,Toyota,Innova Crysta,,2018,Manual,Diesel,"13,000 km",1st,"18,00,000",Mumbai
2862,Hyundai,Getz Prime,,2008,Manual,CNG & Hybrids,"99,000 km",2nd,"1,11,000",Mumbai
2863,Toyota,Innova,,2008,Manual,Diesel,"150,000 km",1st,"4,75,000",Mumbai
2864,Mahindra,Scorpio,,2008,Manual,Diesel,"58,000 km",2nd,"3,55,000",Mumbai
2865,Maruti Suzuki,Wagon R 1.0,,2011,Manual,Petrol,"20,000 km",1st,"2,55,000",Mumbai
2866,Tata,Indica Vista,,2014,Manual,Petrol,"37,000 km",1st,"2,49,000",Mumbai
2867,Maruti Suzuki,Swift Dzire,,2017,Automatic,Petrol,"55,000 km",1st,"6,60,000",Mumbai
2868,Jeep,Compass,,2017,Manual,Diesel,"21,600 km",1st,"14,25,000",Mumbai
2869,Toyota,Innova,,2009,Manual,Diesel,"73,000 km",1st,"6,25,001",Mumbai
2870,Skoda,Octavia,,2007,Manual,Diesel,"91,000 km",3rd,"1,29,000",Mumbai
2871,Hyundai,Xcent,,2017,Manual,Petrol,"15,000 km",1st,"4,95,000",Mumbai
2872,Hyundai,Grand i10,,2014,Manual,Diesel,"95,000 km",1st,"3,99,000",Mumbai
2873,Maruti Suzuki,Swift,,2012,Manual,Diesel,"90,000 km",1st,"3,75,000",Mumbai
2874,Maruti Suzuki,Zen,,2006,Manual,Petrol,"60,000 km",3rd,"1,10,000",Mumbai
2875,Hyundai,Grand i10,,2019,Manual,Petrol,"15,000 km",1st,"5,50,000",Mumbai
2876,-,-,,-,-,-,-,-,-,Mumbai
2877,Maruti Suzuki,Ertiga,,2012,Manual,Diesel,"72,000 km",1st,"6,11,000",Mumbai
2878,Maruti Suzuki,Celerio,,2017,Automatic,Petrol,"22,000 km",1st,"4,75,000",Mumbai
2879,-,-,,-,-,-,-,-,-,Mumbai
2880,Maruti Suzuki,Baleno,,2016,Manual,Petrol,"64,136 km",-,"5,22,000",Mumbai
2881,Ford,Figo,,2015,Manual,Petrol,"5,815 km",-,"4,30,000",Mumbai
2882,Maruti Suzuki,Swift,,2016,Manual,Petrol,"20,000 km",1st,"6,00,000",Mumbai
2883,Honda,Civic,,2008,Manual,Petrol,"81,000 km",2nd,"2,02,000",Mumbai
2884,Hyundai,Accent,,2009,Manual,Petrol,"85,000 km",1st,"1,35,000",Mumbai
2885,Toyota,Etios,,2011,Manual,Diesel,"68,123 km",1st,"5,14,999",Mumbai
2886,Hyundai,Creta,,2017,Automatic,Diesel,"58,696 km",1st,"13,25,000",Mumbai
2887,Honda,Jazz,,2015,Manual,Petrol,"21,000 km",1st,"5,01,000",Mumbai
2888,Maruti Suzuki,Alto,,2011,Manual,CNG & Hybrids,"100,000 km",2nd,"1,75,000",Mumbai
2889,Skoda,Laura,,2011,Manual,Diesel,"141,002 km",2nd,"2,90,000",Mumbai
2890,Tata,Others,,2016,Manual,Diesel,21 km,1st,"3,91,000",Mumbai
2891,Ashok Leyland,Stile,,2018,Manual,Diesel,"100,000 km",1st,"5,50,000",Mumbai
2892,Opel,Corsa,,2005,Manual,Petrol,"100,000 km",2nd,"90,000",Mumbai
2893,Maruti Suzuki,Ertiga,,2015,Manual,Diesel,"88,000 km",2nd,"6,11,000",Mumbai
2894,Chevrolet,Cruze,,2011,Manual,Diesel,"75,000 km",2nd,"2,80,000",Mumbai
2895,Mahindra,Verito Vibe,,2014,Manual,Diesel,"96,500 km",2nd,"2,55,000",Mumbai
2896,Maruti Suzuki,Vitara Brezza,,2016,Manual,Diesel,"76,000 km",2nd,"7,10,000",Mumbai
2897,Mahindra,Scorpio,,2010,Manual,Diesel,"70,000 km",4th,"3,50,000",Mumbai
2898,Hyundai,Santro,,2019,Automatic,Petrol,"15,000 km",1st,"5,75,000",Mumbai
2899,-,-,,-,-,-,-,-,-,Mumbai
2900,Hyundai,i20 Active,,2015,Manual,Diesel,"25,000 km",1st,"7,00,000",Mumbai
2901,Maruti Suzuki,Alto K10,,2013,Manual,Petrol,"67,750 km",-,"2,55,000",Mumbai
2902,Volkswagen,Vento,,2016,Manual,Petrol,"20,000 km",1st,"6,35,000",Mumbai
2903,Volkswagen,Vento,,2011,Manual,Petrol,"74,649 km",2nd,"3,50,000",Mumbai
2904,Maruti Suzuki,Swift,,2014,Manual,Petrol,"41,674 km",1st,"4,45,000",Mumbai
2905,Maruti Suzuki,Swift,,2009,Manual,Diesel,"82,000 km",2nd,"2,80,000",Mumbai
2906,Tata,Safari,,2013,Manual,Diesel,"88,000 km",1st,"3,71,000",Mumbai
2907,Skoda,Superb,,2010,Automatic,Diesel,"63,000 km",2nd,"4,20,111",Mumbai
2908,Mahindra,KUV 100,,2017,Manual,Petrol,"16,000 km",1st,"4,59,999",Mumbai
2909,Volkswagen,Polo,,2013,Manual,Diesel,"105,000 km",3rd,"3,00,000",Mumbai
2910,Mercedes-Benz,Others,,2006,Automatic,Petrol,"85,000 km",2nd,"3,35,000",Mumbai
2911,Tata,Nano,,2013,Manual,Petrol,"69,000 km",2nd,"75,000",Mumbai
2912,Toyota,Etios Liva,,2012,Manual,Diesel,"111,000 km",2nd,"3,75,000",Mumbai
2913,Mahindra,Scorpio,,2017,Manual,Diesel,"66,000 km",1st,"9,30,000",Mumbai
2914,Hyundai,EON,,2011,Manual,Petrol,"85,000 km",1st,"2,40,000",Mumbai
2915,Tata,Nano,,2010,Manual,Petrol,"49,000 km",2nd,"49,000",Mumbai
2916,Maruti Suzuki,Wagon R,,2019,Automatic,Petrol,"4,500 km",1st,"5,80,000",Mumbai
2917,Maruti Suzuki,Wagon R,,2018,Manual,CNG & Hybrids,"150,000 km",1st,"3,00,000",Mumbai
2918,-,-,,-,-,-,-,-,-,Mumbai
2919,-,-,,-,-,-,-,-,-,Mumbai
2920,Toyota,Corolla Altis,,2014,Manual,Diesel,"61,674 km",1st,"9,50,000",Mumbai
2921,Audi,A4,,2011,Automatic,Diesel,"62,000 km",2nd,"8,99,999",Mumbai
2922,Hyundai,Verna,,2010,Manual,Diesel,"96,000 km",2nd,"2,65,000",Mumbai
2923,Hyundai,i10,,2010,Manual,Petrol,"43,000 km",2nd,"1,75,000",Mumbai
2924,Maruti Suzuki,Alto K10,,2014,Manual,Petrol,"29,289 km",1st,"3,00,000",Mumbai
2925,Maruti Suzuki,Swift,,2013,Manual,Diesel,"125,000 km",1st,"5,35,000",Mumbai
2926,Honda,CR-V,,2008,Manual,Petrol,"180,000 km",3rd,"3,75,000",Mumbai
2927,BMW,3 Series,,2013,Automatic,Diesel,"62,000 km",1st,"13,95,000",Mumbai
