,Brand,Model,Variant,Year_of_Manufacturing,Transmission Type,Fuel Type,Kilometers Driven,No of Owners,Price,Location
1089,Honda,City ZX,,2007,Manual,Petrol,"150,000 km",1st,"3,25,000",Chennai
1090,Hyundai,Santro,,2010,Manual,CNG & Hybrids,"84,000 km",2nd,"2,50,000",Chennai
1091,Toyota,Innova,,2008,Manual,Diesel,"175,000 km",1st,"6,48,999",Chennai
1092,Mahindra,Bolero,,2018,Manual,Diesel,"35,000 km",1st,"8,00,000",Chennai
1093,Maruti Suzuki,Eeco,,2014,Manual,Petrol,"80,000 km",1st,"3,65,000",Chennai
1094,Maruti Suzuki,Ertiga,,2013,Manual,Diesel,"106,000 km",1st,"6,25,000",Chennai
1095,Hyundai,Accent,,2008,Manual,Petrol,"69,000 km",2nd,"1,85,000",Chennai
1096,Maruti Suzuki,Baleno RS,,2018,Manual,Petrol,"21,000 km",1st,"7,50,000",Chennai
1097,Chevrolet,Cruze,,2011,Manual,Diesel,"60,000 km",2nd,"5,24,999",Chennai
1098,Hyundai,i10,,2012,Automatic,Petrol,"35,000 km",2nd,"3,50,000",Chennai
1099,Jeep,Compass,,2017,Manual,Diesel,"58,000 km",1st,"14,49,999",Chennai
1100,Maruti Suzuki,Baleno,,2019,Manual,Diesel,"27,000 km",1st,"7,70,000",Chennai
1101,Ford,Endeavour,,2016,Manual,Diesel,"98,000 km",1st,"21,50,000",Chennai
1102,Hyundai,Grand i10,,2018,Manual,Diesel,"65,000 km",1st,"3,80,000",Chennai
1103,-,-,,-,-,-,-,-,-,Chennai
1104,Tata,Indica V2,,2016,Manual,Diesel,"90,000 km",2nd,"1,49,999",Chennai
1105,Maruti Suzuki,Baleno RS,,2018,Manual,Petrol,"21,000 km",1st,"7,49,999",Chennai
1106,Maruti Suzuki,Alto 800,,2018,Manual,Petrol,"28,000 km",1st,"3,24,999",Chennai
1107,Hyundai,Accent,,2000,Manual,Diesel,"100,000 km",4+,"70,000",Chennai
1108,Toyota,Innova,,2011,Manual,Diesel,"112,222 km",2nd,"20,000",Chennai
1109,Ford,Ecosport,,2014,Manual,Diesel,"85,000 km",2nd,"4,75,000",Chennai
1110,Chevrolet,Beat,,2015,Manual,Diesel,"98,000 km",1st,"2,65,000",Chennai
1111,Mahindra,Bolero,,2018,Manual,Diesel,"35,000 km",1st,"8,00,000",Chennai
1112,Chevrolet,Tavera,,2014,Manual,Diesel,"95,000 km",1st,"5,50,000",Chennai
1113,Maruti Suzuki,Swift Dzire Tour,,2018,Manual,Diesel,"150,000 km",1st,"5,30,000",Chennai
1114,Maruti Suzuki,Swift,,2018,Manual,Petrol,"25,000 km",1st,"5,80,000",Chennai
1115,Renault,Fluence,,2012,Manual,Diesel,"150,000 km",3rd,"3,25,000",Chennai
1116,Maruti Suzuki,Swift Dzire,,2013,Manual,Diesel,"97,000 km",1st,"5,30,000",Chennai
1117,-,-,,-,-,-,-,-,-,Chennai
1118,-,-,,-,-,-,-,-,-,Chennai
1119,Mahindra,Scorpio,,2012,Manual,Diesel,"120,000 km",1st,"6,25,000",Chennai
1120,Audi,Q3,,2018,Automatic,Diesel,"40,000 km",1st,"31,00,000",Chennai
1121,Datsun,GO Plus,,2018,Manual,Petrol,"17,000 km",1st,"4,50,000",Chennai
1122,Hyundai,Grand i10,,2017,-,Diesel,"54,000 km",1st,"3,80,000",Chennai
1123,Hyundai,Elite i20,,2017,Manual,Diesel,"120,000 km",1st,"5,70,000",Chennai
1124,Toyota,Innova,,2013,Manual,Diesel,"200,000 km",1st,"6,80,000",Chennai
1125,Tata,Grande Dicor,,2009,Automatic,Diesel,"3,000 km",2nd,"2,50,000",Chennai
1126,Mahindra,eKUV100,,2016,Manual,Diesel,"26,000 km",1st,"4,00,000",Chennai
1127,Maruti Suzuki,Esteem,,2008,Manual,Petrol,"90,000 km",3rd,"1,50,000",Chennai
1128,Toyota,Innova,,2007,Manual,Diesel,"190,000 km",3rd,"5,25,000",Chennai
1129,Tata,Indica,,2005,Manual,Diesel,"60,000 km",3rd,"80,000",Chennai
1130,Mahindra,XUV500,,2017,Manual,Diesel,"19,451 km",1st,"17,50,000",Chennai
1131,Maruti Suzuki,Eeco,,2018,Manual,Petrol,"50,000 km",2nd,"3,95,000",Chennai
1132,Maruti Suzuki,800,,2001,Manual,Petrol,"64,000 km",2nd,"75,000",Chennai
1133,Tata,Others,,2020,Manual,Diesel,"40,000 km",1st,"4,80,000",Chennai
1134,Maruti Suzuki,Zen,,2004,Manual,Petrol,"92,000 km",2nd,"1,30,001",Chennai
1135,Volkswagen,Jetta,,2011,Manual,Diesel,"83,000 km",2nd,"3,99,999",Chennai
1136,Volkswagen,Polo,,2011,Manual,Petrol,"112,000 km",2nd,"3,90,000",Chennai
1137,Maruti Suzuki,S-Presso,,2020,Manual,Petrol,"3,400 km",1st,"4,80,000",Chennai
1138,Maruti Suzuki,Alto,,2008,Manual,Petrol,"120,000 km",3rd,"1,70,000",Chennai
1139,Tata,Vista,,2010,Manual,Diesel,"180,000 km",1st,"2,40,000",Chennai
1140,Maruti Suzuki,Alto 800,,2018,Manual,Petrol,"41,000 km",1st,"3,45,000",Chennai
1141,Hyundai,i10,,2008,Manual,Petrol,"65,000 km",2nd,"2,15,000",Chennai
1142,Skoda,Rapid,,2013,Manual,Diesel,"120,000 km",1st,"4,80,000",Chennai
1143,Maruti Suzuki,Others,,2014,Manual,Petrol,"80,000 km",1st,"4,20,000",Chennai
1144,Mahindra,Scorpio,,2006,Automatic,Diesel,"199,668 km",2nd,"81,700",Chennai
1145,Toyota,Innova,,2008,Manual,Diesel,"118,000 km",1st,"5,90,000",Chennai
1146,Ford,Figo,,2012,Manual,Diesel,"62,000 km",2nd,"2,45,000",Chennai
1147,Toyota,Innova Crysta,,2019,Manual,Diesel,"32,000 km",1st,"22,50,000",Chennai
1148,Maruti Suzuki,Swift Dzire,,2012,Manual,Diesel,"97,856 km",2nd,"4,50,000",Chennai
1149,Ambassador,Others,,2020,Manual,LPG,0 km,1st,"40,000",Chennai
1150,Ford,Figo,,2011,Automatic,Diesel,"103,000 km",2nd,"2,35,000",Chennai
1151,Hyundai,Santro Xing,,2004,Manual,Petrol,"140,000 km",2nd,"1,40,000",Chennai
1152,Bajaj,Others,,2012,Manual,LPG,"50,000 km",2nd,"90,000",Chennai
1153,Toyota,Etios,,2014,Manual,Diesel,"175,000 km",2nd,"5,65,000",Chennai
1154,Ford,Figo,,2012,Manual,Diesel,"84,000 km",1st,"3,30,000",Chennai
1155,Tata,Nano GenX,,2017,Automatic,Petrol,"20,000 km",1st,"2,75,000",Chennai
1156,Hyundai,Creta,,2017,Manual,Petrol,"39,000 km",2nd,"8,50,000",Chennai
1157,Hyundai,EON,,2013,-,Petrol,"56,200 km",2nd,"2,60,000",Chennai
1158,Mahindra,Bolero,,2018,Manual,Diesel,"35,000 km",1st,"8,00,000",Chennai
1159,Tata,Indica V2,,2010,Manual,Diesel,"80,476 km",3rd,"1,30,000",Chennai
1160,Mitsubishi,Lancer,,2002,Manual,Petrol,"105,122 km",2nd,"1,00,000",Chennai
1161,Hyundai,Xcent,,2018,Manual,Diesel,"52,000 km",1st,"5,25,000",Chennai
1162,Maruti Suzuki,Baleno,,2006,Manual,Petrol,"135,000 km",2nd,"1,65,000",Chennai
1163,Renault,KWID,,2016,Manual,Petrol,"30,000 km",1st,"3,20,000",Chennai
1164,Bajaj,RE60,,2018,Manual,LPG,"47,000 km",1st,"1,60,000",Chennai
1165,Mahindra,Xylo,,2017,Manual,Diesel,"78,000 km",1st,"6,50,000",Chennai
1166,Toyota,Fortuner,,2015,Manual,Diesel,"150,000 km",1st,"18,50,000",Chennai
1167,Hyundai,i10,,2015,Manual,Petrol,"70,000 km",1st,"3,35,000",Chennai
1168,Toyota,Innova,,2013,Manual,Diesel,"187,000 km",1st,"8,00,000",Chennai
1169,Hyundai,Xcent,,2018,Automatic,Diesel,"91,000 km",1st,"4,65,000",Chennai
1170,Hyundai,Santro,,2010,Manual,Petrol,"135,000 km",1st,"1,90,000",Chennai
1171,Maruti Suzuki,Omni,,2012,Manual,Petrol,"80,000 km",4th,"1,65,000",Chennai
1172,Maruti Suzuki,Swift Dzire,,2010,Manual,Diesel,"98,000 km",2nd,"3,90,000",Chennai
1173,Ford,Fiesta,,2006,Manual,Petrol,"125,000 km",3rd,"1,50,000",Chennai
1174,Hyundai,i20,,2016,Manual,Petrol,"21,238 km",2nd,"5,15,000",Chennai
1175,Honda,Amaze,,2014,Manual,Diesel,"55,000 km",1st,"4,75,000",Chennai
1176,Hyundai,Verna,,2019,Manual,Diesel,"35,000 km",1st,"12,85,000",Chennai
1177,Skoda,Laura,,2010,Manual,Diesel,"245,000 km",1st,"4,00,000",Chennai
1178,Toyota,Innova,,2011,Manual,Diesel,"215,000 km",2nd,"7,65,000",Chennai
1179,Audi,A4,,2011,Automatic,Diesel,"126,000 km",3rd,"10,00,000",Chennai
1180,Toyota,Corolla Altis,,2011,Manual,Diesel,"112,800 km",1st,"5,50,000",Chennai
1181,Maruti Suzuki,Alto K10,,2014,Manual,Petrol,"39,000 km",1st,"3,25,000",Chennai
1182,Nissan,Sunny,,2017,Manual,Diesel,"46,531 km",1st,"6,04,802",Chennai
1183,Tata,Manza,,2011,Manual,Petrol,"150,000 km",1st,"1,60,000",Chennai
1184,Hyundai,Creta,,2017,Automatic,Petrol,"56,000 km",1st,"11,65,000",Chennai
1185,Maruti Suzuki,Swift Dzire Tour,,2019,Manual,Diesel,"55,000 km",1st,"5,90,000",Chennai
1186,Maruti Suzuki,Swift Dzire,,2016,Manual,Diesel,"133,000 km",1st,"6,70,000",Chennai
1187,Maruti Suzuki,Swift,,2017,Manual,Diesel,"45,000 km",1st,"6,00,000",Chennai
1188,Renault,KWID,,2018,Manual,Petrol,"41,000 km",1st,"3,74,999",Chennai
1189,Honda,Brio,,2013,-,Petrol,"80,000 km",1st,"3,80,000",Chennai
1190,Maruti Suzuki,Ritz,,2010,Manual,Diesel,"155,000 km",1st,"2,10,000",Chennai
1191,Maruti Suzuki,Swift,,2007,Manual,Diesel,"144,740 km",3rd,"3,00,000",Chennai
1192,Tata,Nano,,2019,Automatic,Petrol,"17,500 km",1st,"2,90,000",Chennai
1193,Hyundai,Xcent,,2017,Manual,Diesel,"61,000 km",2nd,"3,50,000",Chennai
1194,Maruti Suzuki,Ciaz,,2017,Manual,Diesel,"46,000 km",1st,"8,50,000",Chennai
1195,Maruti Suzuki,Alto,,2009,Manual,Petrol,"150,000 km",2nd,"1,75,000",Chennai
1196,Mahindra,Xylo,,2015,Manual,Diesel,"120,000 km",1st,"3,80,000",Chennai
1197,Other Brands,Others,,2021,Manual,CNG & Hybrids,"11,111 km",1st,"38,000",Chennai
1198,Mahindra,Others,,2011,Automatic,Diesel,"2,500 km",1st,"3,55,000",Chennai
1199,Maruti Suzuki,Omni,,2015,Manual,LPG,"58,600 km",2nd,"2,65,000",Chennai
1200,-,-,,-,-,-,-,-,-,Chennai
1201,Maruti Suzuki,Alto 800,,2019,Manual,Petrol,"17,596 km",1st,"3,30,310",Chennai
1202,Maruti Suzuki,Swift,,2012,Manual,Diesel,"158,000 km",1st,"4,10,000",Chennai
1203,Nissan,Sunny,,2014,Manual,Diesel,"117,000 km",1st,"4,09,000",Chennai
1204,Chevrolet,Spark,,2009,Manual,LPG,"55,000 km",2nd,"1,70,000",Chennai
1205,Maruti Suzuki,Alto,,2009,Manual,Petrol,"47,000 km",2nd,"1,85,000",Chennai
1206,Mercedes-Benz,Ml Class,,2015,Manual,Diesel,"131,000 km",1st,"13,25,000",Chennai
1207,Mahindra,Scorpio,,2012,Manual,Diesel,"110,000 km",1st,"6,25,000",Chennai
1208,Hyundai,Santro Xing,,2009,Manual,Petrol,"88,000 km",3rd,"2,45,000",Chennai
1209,Volkswagen,Jetta,,2013,Automatic,Diesel,"190,000 km",1st,"7,00,000",Chennai
1210,Hyundai,Fluidic Verna,,2012,Manual,Diesel,"100,000 km",2nd,"4,30,000",Chennai
1211,Mahindra,Bolero,,2009,Manual,Diesel,"120,000 km",2nd,"4,00,000",Chennai
1212,Tata,Indica Vista,,2009,Manual,Diesel,"115,823 km",2nd,"1,90,000",Chennai
1213,Mahindra,Scorpio,,2007,Manual,Diesel,"70,000 km",1st,"3,50,000",Chennai
1214,Hyundai,i10,,2011,Manual,Petrol,"42,000 km",2nd,"3,10,000",Chennai
1215,Hyundai,i10,,2011,Manual,Petrol,"40,000 km",1st,"3,10,000",Chennai
1216,Toyota,Innova,,2013,Manual,Diesel,"95,000 km",1st,"12,00,000",Chennai
1217,Hyundai,Santro Xing,,2007,Manual,Petrol,"163,000 km",2nd,"1,75,000",Chennai
1218,Maruti Suzuki,Omni,,2016,Manual,Petrol,"125,000 km",2nd,"2,75,000",Chennai
1219,Hyundai,Accent,,2009,Manual,Petrol,"64,000 km",1st,"1,95,000",Chennai
1220,Hyundai,Xcent,,2020,Manual,Diesel,"7,000 km",1st,"5,90,000",Chennai
1221,Toyota,Innova,,2015,Manual,Diesel,"120,136 km",1st,"14,90,000",Chennai
1222,Maruti Suzuki,Alto 800,,2018,Manual,Petrol,"16,000 km",1st,"3,75,000",Chennai
1223,Maruti Suzuki,800,,2001,Manual,Petrol,"70,000 km",1st,"75,000",Chennai
1224,Maruti Suzuki,Swift Dzire,,2021,Manual,Petrol,"31,000 km",1st,"6,00,000",Chennai
1225,Audi,A4,,2009,Automatic,Petrol,"65,000 km",2nd,"8,45,000",Chennai
1226,Maruti Suzuki,Celerio,,2019,Manual,Petrol,"8,990 km",1st,"4,85,000",Chennai
1227,Jeep,Compass,,2017,Manual,Diesel,"37,000 km",1st,"15,50,000",Chennai
1228,Maruti Suzuki,800,,2009,Manual,Petrol,"100,000 km",1st,"1,50,000",Chennai
1229,Maruti Suzuki,Ertiga,,2014,Manual,Diesel,"35,000 km",1st,"7,60,000",Chennai
1230,Ford,Fiesta,,2009,Manual,Diesel,"120,000 km",2nd,"1,65,000",Chennai
1231,Toyota,Innova,,2012,Manual,Diesel,"165,000 km",3rd,"5,75,000",Chennai
1232,Ford,Fiesta,,2010,Manual,Diesel,"68,000 km",3rd,"1,90,000",Chennai
1233,Maruti Suzuki,Ritz,,2013,Manual,Petrol,"84,000 km",2nd,"3,25,000",Chennai
1234,-,-,,-,-,-,-,-,-,Chennai
1235,Maruti Suzuki,Celerio,,2021,Manual,Petrol,"30,820 km",1st,"15,000",Chennai
1236,Hyundai,i20,,2010,Manual,Petrol,"72,000 km",2nd,"2,43,000",Chennai
1237,Tata,Zest,,2020,Manual,Diesel,"49,000 km",1st,"1,30,000",Chennai
1238,Toyota,Qualis,,2004,Manual,Diesel,"200,000 km",2nd,"2,99,999",Chennai
1239,Maruti Suzuki,Zen,,1998,Manual,Petrol,"80,586 km",2nd,"65,000",Chennai
1240,Volvo,V40,,2018,Automatic,Diesel,"59,000 km",1st,"19,50,000",Chennai
1241,Mahindra,Marazzo,,2019,Manual,Diesel,"49,050 km",1st,"13,35,001",Chennai
1242,Honda,City ZX,,2017,Automatic,Petrol,"25,000 km",1st,"11,75,000",Chennai
1243,Mahindra,Xylo,,2018,Manual,Diesel,"93,500 km",1st,"6,90,000",Chennai
1244,Ford,Figo,,2015,Automatic,Diesel,"99,000 km",2nd,"3,25,000",Chennai
1245,Maruti Suzuki,Swift Dzire,,2011,Manual,Petrol,"46,050 km",1st,"3,95,000",Chennai
1246,Maruti Suzuki,Others,,2010,Manual,Diesel,"66,000 km",1st,"5,00,000",Chennai
1247,Bajaj,Others,,2014,Automatic,LPG,"55,000 km",1st,"1,95,000",Chennai
1248,Mahindra,Xylo,,2011,Manual,Diesel,"94,000 km",1st,"5,80,000",Chennai
1249,Mahindra,XUV500,,2016,Manual,Diesel,"96,000 km",1st,"11,85,000",Chennai
1250,Hyundai,i20,,2012,Manual,Diesel,"85,000 km",1st,"3,50,000",Chennai
1251,Ford,Ecosport,,2013,Manual,Diesel,"85,000 km",2nd,"5,00,000",Chennai
1252,Maruti Suzuki,Ciaz,,2017,Manual,Diesel,"35,000 km",1st,"7,75,000",Chennai
1253,Maruti Suzuki,Swift Dzire,,2015,Manual,Petrol,"41,000 km",1st,"5,75,000",Chennai
1254,Volkswagen,Polo,,2016,Manual,Petrol,"44,000 km",1st,"5,65,000",Chennai
1255,Hyundai,Grand i10,,2014,Automatic,Petrol,"40,169 km",1st,"4,50,000",Chennai
1256,Mahindra,Scorpio,,2010,Manual,Diesel,"119,000 km",2nd,"4,75,000",Chennai
1257,Toyota,Etios,,2016,Manual,Diesel,"154,000 km",1st,"5,95,000",Chennai
1258,Maruti Suzuki,Ritz,,2016,Manual,Diesel,"110,000 km",1st,"3,10,000",Chennai
1259,Ford,Figo,,2011,Manual,Petrol,"7,600 km",1st,"3,00,000",Chennai
1260,Mahindra,Xylo,,2010,Manual,Diesel,"140,000 km",2nd,"4,50,000",Chennai
1261,Hyundai,Xcent,,2018,Manual,Diesel,"76,000 km",1st,"4,00,000",Chennai
1262,Mahindra,Scorpio,,2008,Manual,Diesel,"115,000 km",2nd,"4,65,000",Chennai
1263,Hyundai,Grand i10,,2014,-,Diesel,"85,500 km",1st,"4,85,000",Chennai
1264,Maruti Suzuki,Swift Dzire,,2013,Manual,Diesel,"110,000 km",1st,"5,25,000",Chennai
1265,Tata,Indica Vista,,2010,Manual,Diesel,"90,000 km",1st,"2,40,000",Chennai
1266,Maruti Suzuki,Alto,,2007,Manual,Petrol,"42,721 km",1st,"1,75,000",Chennai
1267,Volkswagen,Vento,,2015,Manual,Diesel,"45,000 km",1st,"6,50,000",Chennai
