,Brand,Model,Variant,Year_of_Manufacturing,Transmission Type,Fuel Type,Kilometers Driven,No of Owners,Price,Location
293,Mahindra,TUV 300,,2016,-,Diesel,"68,000 km",1st,"6,50,000",kerala
294,Maruti Suzuki,Swift,,2017,Manual,Diesel,"80,000 km",1st,"5,60,000",kerala
295,Maruti Suzuki,Ritz,,2016,Manual,Petrol,"80,000 km",1st,"4,40,000",kerala
296,Mahindra Renault,Logan,,2009,Manual,Diesel,"95,000 km",2nd,"1,09,000",kerala
297,Ford,Figo,,2012,Manual,Diesel,"66,011 km",1st,"2,15,000",kerala
298,Ford,Figo,,2010,Manual,Diesel,"118,000 km",3rd,"1,95,000",kerala
299,Toyota,Etios Liva,,2017,Manual,Petrol,"21,000 km",2nd,"5,95,000",kerala
300,Maruti Suzuki,Swift Dzire,,2018,Manual,Diesel,"8,900 km",1st,"7,25,000",kerala
301,Hyundai,Verna,,2016,Manual,Petrol,"77,889 km",2nd,"6,30,000",kerala
302,Maruti Suzuki,Swift Dzire,,2018,Manual,Diesel,"70,500 km",1st,"6,35,000",kerala
303,Ford,Figo,,2011,-,Diesel,"117,000 km",1st,"1,83,000",kerala
304,Maruti Suzuki,Baleno,,2017,Manual,Petrol,"42,042 km",1st,"5,75,000",kerala
305,Maruti Suzuki,Wagon R,,2007,Manual,Petrol,"133,916 km",1st,"1,55,000",kerala
306,Maruti Suzuki,Alto K10,,2014,Manual,Petrol,"35,000 km",1st,"2,70,000",kerala
307,Maruti Suzuki,Alto,,2002,Manual,Petrol,"115,000 km",3rd,"1,45,000",kerala
308,Mahindra,Marazzo,,2020,Manual,Diesel,"10,000 km",1st,"13,00,000",kerala
309,Ford,Ecosport,,2020,Manual,Petrol,"12,100 km",1st,"8,20,000",kerala
310,Maruti Suzuki,800,,2003,Manual,Petrol,"68,000 km",2nd,"60,000",kerala
311,Maruti Suzuki,Swift,,2018,Automatic,Petrol,"50,000 km",1st,"7,25,000",kerala
312,Maruti Suzuki,800,,2003,Manual,Petrol,"33,000 km",2nd,"1,30,000",kerala
313,Maruti Suzuki,Swift,,2013,Manual,Diesel,"119,024 km",1st,"3,75,000",kerala
314,Toyota,Innova,,2005,Manual,Diesel,"165,000 km",2nd,"4,15,000",kerala
315,Maruti Suzuki,Celerio X,,2018,Manual,Petrol,"50,000 km",1st,"4,25,000",kerala
316,Maruti Suzuki,Vitara Brezza,,2017,Manual,Diesel,"22,500 km",2nd,"7,50,000",kerala
317,Hyundai,EON,,2014,Manual,Petrol,"66,000 km",2nd,"2,50,000",kerala
318,Hyundai,Creta,,2017,Manual,Diesel,"52,000 km",2nd,"5,50,000",kerala
319,Maruti Suzuki,Estilo,,2011,Manual,Petrol,"90,000 km",1st,"1,80,000",kerala
320,Maruti Suzuki,Vitara Brezza,,2018,Manual,Diesel,"36,745 km",1st,"9,40,000",kerala
321,Maruti Suzuki,Ertiga,,2020,Manual,Diesel,"58,000 km",1st,"9,50,000",kerala
322,BMW,6 Series,,2012,Automatic,Diesel,"48,000 km",2nd,"40,00,000",kerala
323,Maruti Suzuki,800,,2003,Manual,Petrol,"120,000 km",2nd,"50,000",kerala
324,Mahindra,Scorpio,,2006,Manual,Diesel,"130,000 km",3rd,"1,95,000",kerala
325,Bajaj,Others,,1993,Manual,Petrol,"111,111 km",2nd,"42,000",kerala
326,Hyundai,i10,,2010,Manual,Petrol,"63,511 km",2nd,"2,15,000",kerala
327,Jeep,Compass,,2018,Manual,Diesel,"49,000 km",1st,"16,00,000",kerala
328,Hyundai,i10,,2011,Manual,Petrol,"72,446 km",1st,"2,65,000",kerala
329,Maruti Suzuki,Swift,,2018,Manual,Diesel,"62,000 km",1st,"6,10,000",kerala
330,Ford,Figo Aspire,,2017,Manual,Diesel,"52,000 km",1st,"4,50,000",kerala
331,Hyundai,Santro Xing,,2008,Manual,Petrol,"54,986 km",1st,"1,38,000",kerala
332,Maruti Suzuki,Omni,,2010,Manual,Petrol,"78,958 km",2nd,"1,58,000",kerala
333,Maruti Suzuki,Eeco,,2013,Manual,Petrol,"65,000 km",1st,"2,75,000",kerala
334,Maruti Suzuki,A-Star,,2012,Manual,Petrol,"80,000 km",1st,"2,48,000",kerala
335,Tata,Nexon,,2018,Manual,Petrol,"70,000 km",1st,"7,70,000",kerala
336,Tata,Indigo,,2003,Manual,Petrol,"74,586 km",3rd,"65,000",kerala
337,Hyundai,i10,,2008,Manual,Petrol,"90,791 km",3rd,"1,65,000",kerala
338,Maruti Suzuki,Alto K10,,2011,-,Petrol,"36,499 km",1st,"2,15,000",kerala
339,Maruti Suzuki,800,,2003,Manual,Petrol,"50,751 km",4+,"69,000",kerala
340,Jeep,Compass,,2019,Manual,Diesel,"36,860 km",1st,"14,50,000",kerala
341,Chevrolet,Cruze,,2011,Manual,Diesel,"185,000 km",1st,"5,00,000",kerala
342,Maruti Suzuki,Swift Dzire,,2018,Manual,Petrol,"27,000 km",1st,"6,45,000",kerala
343,Hyundai,Grand i10,,2016,Manual,Petrol,"33,067 km",1st,"4,25,000",kerala
344,Maruti Suzuki,800,,2007,Manual,Petrol,"50,000 km",1st,"90,000",kerala
345,Mercedes-Benz,CLA,,2015,Automatic,Diesel,"35,000 km",1st,"29,00,000",kerala
346,Maruti Suzuki,Swift,,2018,Manual,Diesel,"50,100 km",1st,"6,35,000",kerala
347,Maruti Suzuki,Swift,,2019,Manual,Petrol,"35,000 km",1st,"5,60,000",kerala
348,Hyundai,Santro Xing,,2007,Manual,Petrol,"56,000 km",2nd,"1,48,000",kerala
349,Mahindra,XUV500,,2018,Manual,Diesel,"52,989 km",1st,"9,75,000",kerala
350,Mercedes-Benz,A Class,,2013,Automatic,Diesel,"40,000 km",1st,"16,00,000",kerala
351,Tata,Indigo Ecs,,2011,Manual,Diesel,"100,000 km",2nd,"85,000",kerala
352,Maruti Suzuki,Ritz,,2009,Manual,Petrol,"131,288 km",3rd,"2,15,000",kerala
353,Maruti Suzuki,Alto,,2009,Manual,Petrol,"70,000 km",2nd,"1,45,000",kerala
354,Chevrolet,Spark,,2010,Manual,Petrol,"76,342 km",3rd,"1,00,000",kerala
355,Maruti Suzuki,Alto 800,,2017,Manual,Petrol,"57,858 km",1st,"2,85,000",kerala
356,Volkswagen,Vento,,2012,Manual,Diesel,"80,000 km",4+,"3,40,000",kerala
357,Tata,Nano,,2014,Manual,Petrol,"64,585 km",1st,"1,35,000",kerala
358,Ford,Fiesta,,2007,Manual,Petrol,"107,858 km",3rd,"1,05,000",kerala
359,Chevrolet,Spark,,2008,Manual,Petrol,"85,858 km",2nd,"89,000",kerala
360,Renault,Triber,,2019,Manual,Petrol,"2,650 km",1st,"6,75,000",kerala
361,Hyundai,Xcent,,2017,Manual,Diesel,"35,266 km",1st,"4,85,000",kerala
362,Volkswagen,Polo,,2017,Manual,Diesel,"52,486 km",2nd,"6,84,000",kerala
363,Honda,BR-V,,2017,Manual,Diesel,"100,000 km",1st,"6,00,000",kerala
364,Maruti Suzuki,Wagon R,,2014,Manual,Petrol,"72,000 km",2nd,"3,40,000",kerala
365,Hyundai,Santro Xing,,2007,Manual,Petrol,"77,000 km",2nd,"1,40,000",kerala
366,Maruti Suzuki,Swift,,2019,Manual,Diesel,"30,000 km",1st,"7,80,000",kerala
367,Maruti Suzuki,800,,1996,Manual,Petrol,77 km,3rd,"45,000",kerala
368,Kia,Others,,2021,Automatic,Petrol,0 km,1st,"4,00,000",kerala
369,Tata,Indica V2,,2013,Manual,Diesel,"82,130 km",2nd,"1,20,000",kerala
370,Maruti Suzuki,Alto 800,,2015,Manual,Petrol,"57,000 km",1st,"2,40,000",kerala
371,Maruti Suzuki,Wagon R,,2010,Manual,Petrol,89 km,2nd,"2,45,000",kerala
372,-,-,,-,-,-,-,-,-,kerala
373,BMW,X5,,2017,Automatic,Diesel,"44,000 km",1st,"59,00,000",kerala
374,Nissan,Sunny,,2016,Manual,Diesel,"100,000 km",1st,"2,90,000",kerala
375,Maruti Suzuki,Alto 800,,2004,Manual,Petrol,"105,000 km",3rd,"80,000",kerala
376,Maruti Suzuki,Alto,,2010,Manual,Petrol,"76,000 km",2nd,"1,55,000",kerala
377,Hyundai,Venue,,2021,Manual,Petrol,0 km,-,"6,99,200",kerala
378,BMW,5 Series Gt,,2018,-,-,55 km,-,"25,000",kerala
379,Maruti Suzuki,Zen,,2003,Manual,Petrol,0 km,2nd,"1,10,000",kerala
380,Hyundai,Creta,,2018,Automatic,Petrol,"60,000 km",1st,"13,50,000",kerala
381,-,-,,-,-,-,-,-,-,kerala
382,Mercedes-Benz,E-Class,,2018,Automatic,Diesel,"45,000 km",1st,"65,00,000",kerala
383,Hyundai,Santro Xing,,2009,Manual,Petrol,"49,500 km",2nd,"1,55,000",kerala
384,Maruti Suzuki,Swift,,2011,Manual,Diesel,"130,000 km",-,"3,35,000",kerala
385,Maruti Suzuki,Swift,,2017,Manual,Petrol,"34,000 km",1st,"6,10,000",kerala
386,Tata,Sumo Spacio,,2008,Manual,Diesel,"199,000 km",3rd,"1,25,000",kerala
387,Maruti Suzuki,Swift,,2018,Manual,Petrol,"75,000 km",2nd,"5,30,000",kerala
388,Maruti Suzuki,Wagon R,,2008,Manual,Petrol,"80,000 km",3rd,"1,50,000",kerala
389,Other Brands,Others,,2014,Manual,Diesel,"50,000 km",1st,"64,000",kerala
390,Ford,Figo,,2012,Manual,Diesel,"82,000 km",2nd,"1,83,000",kerala
391,Jeep,Compass,,2019,-,Petrol,"27,000 km",-,"17,60,000",kerala
392,Hyundai,i20,,2014,Manual,Diesel,"10,000 km",1st,"17,000",kerala
393,Maruti Suzuki,800,,2003,Manual,Petrol,"68,000 km",2nd,"50,000",kerala
394,Force Motors,Others,,2011,Manual,Diesel,"55,000 km",2nd,"4,50,000",kerala
395,Jaguar,XJ,,2017,-,-,55 km,-,"20,000",kerala
396,Maruti Suzuki,Wagon R,,2008,-,-,"47,413 km",1st,"2,15,000",kerala
397,Mahindra,Bolero Power Plus,,2017,Manual,Diesel,"68,000 km",1st,"7,75,000",kerala
398,Datsun,Redi Go,,2017,Manual,Petrol,"40,000 km",1st,"2,10,000",kerala
399,Mercedes-Benz,E-Class,,2018,-,-,555 km,4+,"1,00,000",kerala
400,Mercedes-Benz,GLE Class,,2017,Automatic,Diesel,"77,000 km",1st,"46,00,000",kerala
401,Toyota,Innova Crysta,,2017,-,Diesel,"36,000 km",2nd,"17,50,000",kerala
402,Datsun,GO,,2015,Manual,Petrol,"22,000 km",1st,"2,35,000",kerala
403,Maruti Suzuki,800,,2008,Manual,Petrol,"68,000 km",2nd,"89,000",kerala
404,Maruti Suzuki,Swift,,2010,Manual,Petrol,"75,000 km",2nd,"2,65,000",kerala
405,Toyota,Etios,,2014,Manual,Diesel,"125,000 km",2nd,"3,75,000",kerala
406,Maruti Suzuki,Wagon R,,2008,Manual,Petrol,"47,000 km",2nd,"1,95,000",kerala
407,Chevrolet,Beat,,2012,Manual,Diesel,"78,000 km",4th,"1,18,000",kerala
408,Maruti Suzuki,Omni,,2002,Manual,Petrol,0 km,2nd,"55,000",kerala
409,Maruti Suzuki,Swift,,2011,Manual,Diesel,"112,529 km",1st,"3,40,000",kerala
410,Hyundai,EON,,2014,Manual,Petrol,"56,000 km",1st,"2,65,000",kerala
411,Toyota,Innova,,2012,Manual,Diesel,"75,000 km",1st,"7,35,000",kerala
412,Maruti Suzuki,Wagon R,,2011,Manual,Petrol,"133,000 km",3rd,"2,40,000",kerala
413,Hyundai,Elite i20,,2017,Manual,Diesel,"85,000 km",2nd,"6,50,000",kerala
414,Tata,Indica V2 Xeta,,2008,Manual,Petrol,"49,906 km",1st,"90,000",kerala
415,Maruti Suzuki,Wagon R,,2016,Manual,Petrol,"76,000 km",2nd,"3,45,000",kerala
416,Maruti Suzuki,Alto,,2010,Manual,Petrol,"150,000 km",1st,"1,29,000",kerala
417,Maruti Suzuki,800,,2002,Manual,Petrol,"60,000 km",2nd,"40,000",kerala
418,-,-,,-,-,-,-,-,-,kerala
419,Maruti Suzuki,Wagon R,,2008,Manual,Petrol,"78,000 km",2nd,"1,70,000",kerala
420,Mahindra,Thar,,2017,Manual,Diesel,"30,000 km",-,"8,90,000",kerala
421,BMW,3 Series,,2010,Automatic,Diesel,"89,000 km",2nd,"9,50,000",kerala
422,BMW,X5,,2017,Automatic,Diesel,"45,000 km",1st,"62,00,000",kerala
423,Ford,Fiesta,,2007,Manual,Diesel,"140,000 km",2nd,"1,50,000",kerala
424,Maruti Suzuki,Wagon R 1.0,,2019,Manual,Petrol,"11,000 km",1st,"5,15,000",kerala
425,Maruti Suzuki,800,,1997,Manual,Petrol,"69,644 km",3rd,"50,000",kerala
426,Renault,Duster,,2019,Manual,Diesel,"28,000 km",1st,"8,40,000",kerala
427,Chevrolet,Beat,,2011,Manual,Diesel,"75,000 km",2nd,"1,40,000",kerala
428,Maruti Suzuki,Ritz,,2016,Manual,Diesel,"40,000 km",1st,"2,50,000",kerala
429,Maruti Suzuki,Alto 800,,2013,Manual,Petrol,"14,000 km",1st,"2,10,000",kerala
430,Maruti Suzuki,Swift,,2018,Automatic,Diesel,"10,000 km",1st,"3,75,000",kerala
431,Maruti Suzuki,Wagon R,,2004,Manual,Petrol,"120,000 km",2nd,"1,15,000",kerala
432,Hyundai,EON,,2011,Manual,Petrol,"81,339 km",2nd,"1,90,000",kerala
433,Maruti Suzuki,Swift Dzire Tour,,2014,Manual,Diesel,"246,000 km",1st,"2,45,000",kerala
434,Maruti Suzuki,800,,2016,Manual,Petrol,"49,000 km",2nd,"2,68,000",kerala
435,Maruti Suzuki,800,,2004,Manual,Petrol,"36,500 km",1st,"45,000",kerala
436,Datsun,GO,,2014,Manual,Petrol,"29,622 km",1st,"1,85,000",kerala
437,Ashok Leyland,Stile,,2018,Manual,Diesel,"33,000 km",2nd,"6,75,000",kerala
438,Maruti Suzuki,Swift,,2006,Manual,Petrol,"99,500 km",3rd,"2,00,000",kerala
439,Tata,Indica,,2021,Manual,Diesel,0 km,1st,"15,000",kerala
440,Tata,Harrier,,2019,Manual,Diesel,"8,600 km",1st,"16,75,000",kerala
441,Maruti Suzuki,Swift,,2016,Manual,Petrol,"55,225 km",1st,"5,45,000",kerala
442,Maruti Suzuki,Eeco,,2011,Manual,Petrol,"75,000 km",2nd,"1,98,000",kerala
443,Maruti Suzuki,Swift Dzire,,2014,Manual,Diesel,"120,000 km",2nd,"4,00,000",kerala
444,Mahindra,Xylo,,2010,Manual,Diesel,"120,000 km",2nd,"2,35,000",kerala
445,Maruti Suzuki,800,,2015,Manual,Petrol,555 km,4th,"15,000",kerala
446,Maruti Suzuki,Zen Estilo,,2013,Manual,Petrol,"92,345 km",2nd,"2,25,000",kerala
447,Audi,Q5,,2015,Automatic,Diesel,"110,000 km",1st,"22,50,000",kerala
448,Skoda,Octavia,,2011,Manual,Diesel,55 km,4th,"35,000",kerala
449,Hyundai,Accent,,2013,Automatic,LPG,555 km,3rd,"15,000",kerala
450,Maruti Suzuki,Alto K10,,2014,Automatic,-,"81,270 km",3rd,"2,90,000",kerala
451,Ford,Classic,,2016,Automatic,Diesel,225 km,4th,"15,000",kerala
452,Ford,Aspire,,2017,Manual,Diesel,"65,000 km",2nd,"4,68,000",kerala
453,Ford,Ecosport,,2013,Manual,Diesel,"100,000 km",2nd,"5,25,000",kerala
454,Renault,Pulse,,2012,Manual,Diesel,"110,000 km",1st,"2,55,000",kerala
455,Hyundai,Creta,,2015,Manual,Diesel,"116,000 km",1st,"8,65,000",kerala
456,Maruti Suzuki,Zen,,2000,Manual,Petrol,"95,000 km",3rd,"80,000",kerala
457,Jeep,Compass,,2017,Manual,Diesel,"38,000 km",1st,"15,75,000",kerala
458,-,-,,-,-,-,-,-,-,kerala
459,Ford,Fiesta,,2008,Manual,Diesel,"120,000 km",1st,"1,48,000",kerala
460,Volkswagen,Vento,,2014,Automatic,Diesel,"91,000 km",3rd,"5,45,000",kerala
461,Audi,S5,,2018,Automatic,Petrol,"20,000 km",2nd,"58,00,000",kerala
462,Volkswagen,Polo,,2019,Manual,Petrol,"44,080 km",1st,"6,40,000",kerala
463,Nissan,Sunny,,2015,Manual,Diesel,"43,000 km",1st,"5,65,000",kerala
464,Nissan,Micra Active,,2013,Manual,Petrol,"80,000 km",1st,"2,90,000",kerala
465,Mahindra,Bolero Pik-Up,,2012,Automatic,Diesel,"150,000 km",2nd,"4,10,000",kerala
466,Mahindra,Verito,,2013,Manual,Diesel,"260,000 km",2nd,"1,70,000",kerala
467,Mahindra,Bolero,,2011,Manual,Diesel,"76,000 km",2nd,"4,55,000",kerala
468,Maruti Suzuki,Alto,,2007,Manual,Petrol,"109,752 km",2nd,"1,05,000",kerala
469,Hyundai,Santro Xing,,2010,Manual,Petrol,"95,000 km",2nd,"1,65,000",kerala
470,Opel,Corsa,,2003,Manual,Petrol,"120,250 km",4th,"30,000",kerala
471,Maruti Suzuki,Ritz,,2011,Manual,Diesel,"132,000 km",2nd,"2,85,000",kerala
472,Chevrolet,Optra Magnum,,2010,Manual,Diesel,"110,000 km",1st,"3,00,000",kerala
473,Maruti Suzuki,Swift,,2018,Manual,Diesel,"41,889 km",1st,"6,40,000",kerala
474,Maruti Suzuki,Ertiga,,2016,Manual,Diesel,"50,000 km",1st,"7,50,000",kerala
475,Toyota,Innova,,2012,Manual,Diesel,"110,000 km",2nd,"8,00,000",kerala
476,Ford,Figo,,2015,Manual,Diesel,"25,086 km",2nd,"15,000",kerala
477,Toyota,Innova,,2010,-,-,5 km,-,"1,00,000",kerala
478,BMW,X5,,2016,-,Diesel,45 km,-,"45,55,555",kerala
479,Maruti Suzuki,Swift Dzire,,2016,Manual,Diesel,"92,000 km",2nd,"4,15,000",kerala
480,Maruti Suzuki,Baleno,,2018,Manual,Diesel,"13,000 km",1st,"7,75,000",kerala
481,Hyundai,EON,,2017,Manual,Petrol,"14,958 km",1st,"3,10,000",kerala
482,Skoda,Rapid,,2015,Automatic,Diesel,"122,000 km",1st,"4,85,000",kerala
483,Maruti Suzuki,Alto 800,,2014,Manual,Petrol,"70,000 km",2nd,"2,10,000",kerala
484,Maruti Suzuki,Swift,,2018,Manual,Petrol,"36,000 km",1st,"5,20,000",kerala
485,Hyundai,Creta,,2015,Automatic,Diesel,82 km,1st,"9,75,000",kerala
486,Maruti Suzuki,Eeco,,2020,Manual,Petrol,"6,600 km",1st,"4,50,000",kerala
487,Maruti Suzuki,Swift,,2010,Manual,Diesel,"128,000 km",3rd,"2,35,000",kerala
488,Maruti Suzuki,Zen,,2003,Manual,Petrol,0 km,4th,"60,000",kerala
489,Tata,Indica Vista,,2011,Manual,Diesel,"75,000 km",2nd,"1,39,000",kerala
490,Porsche,Cayenne,,2017,-,Diesel,123 km,-,"77,77,777",kerala
491,Hyundai,i10,,2021,Manual,Petrol,"2,000 km",1st,"6,60,000",kerala
492,Toyota,Etios Liva,,2015,Manual,Diesel,"75,000 km",2nd,"5,70,000",kerala
493,Mahindra,TUV 300,,2016,-,Diesel,"68,000 km",1st,"6,50,000",kerala
494,Maruti Suzuki,Swift,,2017,Manual,Diesel,"80,000 km",1st,"5,60,000",kerala
495,Maruti Suzuki,Ritz,,2016,Manual,Petrol,"80,000 km",1st,"4,40,000",kerala
496,Mahindra Renault,Logan,,2009,Manual,Diesel,"95,000 km",2nd,"1,09,000",kerala
497,Ford,Figo,,2012,Manual,Diesel,"66,011 km",1st,"2,15,000",kerala
498,Ford,Figo,,2010,Manual,Diesel,"118,000 km",3rd,"1,95,000",kerala
499,Toyota,Etios Liva,,2017,Manual,Petrol,"21,000 km",2nd,"5,95,000",kerala
500,Maruti Suzuki,Swift Dzire,,2018,Manual,Diesel,"8,900 km",1st,"7,25,000",kerala
501,Hyundai,Verna,,2016,Manual,Petrol,"77,889 km",2nd,"6,30,000",kerala
502,Maruti Suzuki,Swift Dzire,,2018,Manual,Diesel,"70,500 km",1st,"6,35,000",kerala
503,Ford,Figo,,2011,-,Diesel,"117,000 km",1st,"1,83,000",kerala
504,Maruti Suzuki,Baleno,,2017,Manual,Petrol,"42,042 km",1st,"5,75,000",kerala
505,Maruti Suzuki,Wagon R,,2007,Manual,Petrol,"133,916 km",1st,"1,55,000",kerala
506,Maruti Suzuki,Alto K10,,2014,Manual,Petrol,"35,000 km",1st,"2,70,000",kerala
507,Maruti Suzuki,Alto,,2002,Manual,Petrol,"115,000 km",3rd,"1,45,000",kerala
508,Mahindra,Marazzo,,2020,Manual,Diesel,"10,000 km",1st,"13,00,000",kerala
509,Ford,Ecosport,,2020,Manual,Petrol,"12,100 km",1st,"8,20,000",kerala
510,Maruti Suzuki,800,,2003,Manual,Petrol,"68,000 km",2nd,"60,000",kerala
511,Maruti Suzuki,Swift,,2018,Automatic,Petrol,"50,000 km",1st,"7,25,000",kerala
512,Maruti Suzuki,800,,2003,Manual,Petrol,"33,000 km",2nd,"1,30,000",kerala
513,Maruti Suzuki,Swift,,2013,Manual,Diesel,"119,024 km",1st,"3,75,000",kerala
514,Toyota,Innova,,2005,Manual,Diesel,"165,000 km",2nd,"4,15,000",kerala
515,Maruti Suzuki,Celerio X,,2018,Manual,Petrol,"50,000 km",1st,"4,25,000",kerala
516,Maruti Suzuki,Vitara Brezza,,2017,Manual,Diesel,"22,500 km",2nd,"7,50,000",kerala
517,Hyundai,EON,,2014,Manual,Petrol,"66,000 km",2nd,"2,50,000",kerala
518,Hyundai,Creta,,2017,Manual,Diesel,"52,000 km",2nd,"5,50,000",kerala
519,Maruti Suzuki,Estilo,,2011,Manual,Petrol,"90,000 km",1st,"1,80,000",kerala
520,Maruti Suzuki,Vitara Brezza,,2018,Manual,Diesel,"36,745 km",1st,"9,40,000",kerala
521,Maruti Suzuki,Ertiga,,2020,Manual,Diesel,"58,000 km",1st,"9,50,000",kerala
522,BMW,6 Series,,2012,Automatic,Diesel,"48,000 km",2nd,"40,00,000",kerala
523,Maruti Suzuki,800,,2003,Manual,Petrol,"120,000 km",2nd,"50,000",kerala
524,Mahindra,Scorpio,,2006,Manual,Diesel,"130,000 km",3rd,"1,95,000",kerala
525,Bajaj,Others,,1993,Manual,Petrol,"111,111 km",2nd,"42,000",kerala
526,Hyundai,i10,,2010,Manual,Petrol,"63,511 km",2nd,"2,15,000",kerala
527,Jeep,Compass,,2018,Manual,Diesel,"49,000 km",1st,"16,00,000",kerala
528,Hyundai,i10,,2011,Manual,Petrol,"72,446 km",1st,"2,65,000",kerala
529,Maruti Suzuki,Swift,,2018,Manual,Diesel,"62,000 km",1st,"6,10,000",kerala
530,Ford,Figo Aspire,,2017,Manual,Diesel,"52,000 km",1st,"4,50,000",kerala
531,Hyundai,Santro Xing,,2008,Manual,Petrol,"54,986 km",1st,"1,38,000",kerala
532,Maruti Suzuki,Omni,,2010,Manual,Petrol,"78,958 km",2nd,"1,58,000",kerala
533,Maruti Suzuki,Eeco,,2013,Manual,Petrol,"65,000 km",1st,"2,75,000",kerala
534,-,-,,-,-,-,-,-,-,kerala
535,-,-,,-,-,-,-,-,-,kerala
536,Tata,Indigo,,2003,Manual,Petrol,"74,586 km",3rd,"65,000",kerala
537,Hyundai,i10,,2008,Manual,Petrol,"90,791 km",3rd,"1,65,000",kerala
538,Maruti Suzuki,Alto K10,,2011,-,Petrol,"36,499 km",1st,"2,15,000",kerala
539,Maruti Suzuki,800,,2003,Manual,Petrol,"50,751 km",4+,"69,000",kerala
540,Jeep,Compass,,2019,Manual,Diesel,"36,860 km",1st,"14,50,000",kerala
541,Chevrolet,Cruze,,2011,Manual,Diesel,"185,000 km",1st,"5,00,000",kerala
542,Maruti Suzuki,Swift Dzire,,2018,Manual,Petrol,"27,000 km",1st,"6,45,000",kerala
543,Hyundai,Grand i10,,2016,Manual,Petrol,"33,067 km",1st,"4,25,000",kerala
544,Maruti Suzuki,800,,2007,Manual,Petrol,"50,000 km",1st,"90,000",kerala
545,Mercedes-Benz,CLA,,2015,Automatic,Diesel,"35,000 km",1st,"29,00,000",kerala
546,Maruti Suzuki,Swift,,2018,Manual,Diesel,"50,100 km",1st,"6,35,000",kerala
547,Maruti Suzuki,Swift,,2019,Manual,Petrol,"35,000 km",1st,"5,60,000",kerala
548,Hyundai,Santro Xing,,2007,Manual,Petrol,"56,000 km",2nd,"1,48,000",kerala
549,Mahindra,XUV500,,2018,Manual,Diesel,"52,989 km",1st,"9,75,000",kerala
550,Mercedes-Benz,A Class,,2013,Automatic,Diesel,"40,000 km",1st,"16,00,000",kerala
551,Tata,Indigo Ecs,,2011,Manual,Diesel,"100,000 km",2nd,"85,000",kerala
552,Maruti Suzuki,Ritz,,2009,Manual,Petrol,"131,288 km",3rd,"2,15,000",kerala
553,Maruti Suzuki,Alto,,2009,Manual,Petrol,"70,000 km",2nd,"1,45,000",kerala
554,Chevrolet,Spark,,2010,Manual,Petrol,"76,342 km",3rd,"1,00,000",kerala
555,Maruti Suzuki,Alto 800,,2017,Manual,Petrol,"57,858 km",1st,"2,85,000",kerala
556,Volkswagen,Vento,,2012,Manual,Diesel,"80,000 km",4+,"3,40,000",kerala
557,Tata,Nano,,2014,Manual,Petrol,"64,585 km",1st,"1,35,000",kerala
558,Ford,Fiesta,,2007,Manual,Petrol,"107,858 km",3rd,"1,05,000",kerala
559,Chevrolet,Spark,,2008,Manual,Petrol,"85,858 km",2nd,"89,000",kerala
560,Renault,Triber,,2019,Manual,Petrol,"2,650 km",1st,"6,75,000",kerala
561,Hyundai,Xcent,,2017,Manual,Diesel,"35,266 km",1st,"4,85,000",kerala
562,Volkswagen,Polo,,2017,Manual,Diesel,"52,486 km",2nd,"6,84,000",kerala
563,Honda,BR-V,,2017,Manual,Diesel,"100,000 km",1st,"6,00,000",kerala
564,Maruti Suzuki,Wagon R,,2014,Manual,Petrol,"72,000 km",2nd,"3,40,000",kerala
565,Hyundai,Santro Xing,,2007,Manual,Petrol,"77,000 km",2nd,"1,40,000",kerala
566,Maruti Suzuki,Swift,,2019,Manual,Diesel,"30,000 km",1st,"7,80,000",kerala
567,Maruti Suzuki,800,,1996,Manual,Petrol,77 km,3rd,"45,000",kerala
568,Kia,Others,,2021,Automatic,Petrol,0 km,1st,"4,00,000",kerala
569,Tata,Indica V2,,2013,Manual,Diesel,"82,130 km",2nd,"1,20,000",kerala
570,Maruti Suzuki,Alto 800,,2015,Manual,Petrol,"57,000 km",1st,"2,40,000",kerala
571,Maruti Suzuki,Wagon R,,2010,Manual,Petrol,89 km,2nd,"2,45,000",kerala
572,Hyundai,Santro Xing,,2006,Manual,Petrol,"110,265 km",4+,"95,000",kerala
573,BMW,X5,,2017,Automatic,Diesel,"44,000 km",1st,"59,00,000",kerala
574,Nissan,Sunny,,2016,Manual,Diesel,"100,000 km",1st,"2,90,000",kerala
575,Maruti Suzuki,Alto 800,,2004,Manual,Petrol,"105,000 km",3rd,"80,000",kerala
576,Maruti Suzuki,Alto,,2010,Manual,Petrol,"76,000 km",2nd,"1,55,000",kerala
577,Hyundai,Venue,,2021,Manual,Petrol,0 km,-,"6,99,200",kerala
578,BMW,5 Series Gt,,2018,-,-,55 km,-,"25,000",kerala
579,Maruti Suzuki,Zen,,2003,Manual,Petrol,0 km,2nd,"1,10,000",kerala
580,Hyundai,Creta,,2018,Automatic,Petrol,"60,000 km",1st,"13,50,000",kerala
581,-,-,,-,-,-,-,-,-,kerala
582,Mercedes-Benz,E-Class,,2018,Automatic,Diesel,"45,000 km",1st,"65,00,000",kerala
583,Hyundai,Santro Xing,,2009,Manual,Petrol,"49,500 km",2nd,"1,55,000",kerala
584,Maruti Suzuki,Swift,,2011,Manual,Diesel,"130,000 km",-,"3,35,000",kerala
585,Maruti Suzuki,Swift,,2017,Manual,Petrol,"34,000 km",1st,"6,10,000",kerala
