,Brand,Model,Variant,Year_of_Manufacturing,Transmission Type,Fuel Type,Kilometers Driven,No of Owners,Price,Location
3465,Mercedes-Benz,E-Class,,2014,Automatic,Diesel,"51,000 km",2nd,"17,85,000",Delhi
3466,Renault,KWID,,2019,Automatic,Petrol,"14,000 km",1st,"3,75,000",Delhi
3467,Mahindra,Scorpio,,2017,Manual,Diesel,"58,000 km",1st,"9,75,000",Delhi
3468,Audi,A4,,2015,Automatic,Diesel,"47,000 km",2nd,"16,50,000",Delhi
3469,Kia,Seltos,,2019,Manual,Petrol,"9,600 km",1st,"17,50,000",Delhi
3470,Hyundai,i20,,2014,Manual,Diesel,"65,000 km",1st,"4,15,000",Delhi
3471,Honda,Amaze,,2013,Manual,Diesel,"52,000 km",2nd,"3,50,000",Delhi
3472,Honda,Amaze,,2013,Manual,Diesel,"45,000 km",1st,"3,25,000",Delhi
3473,Maruti Suzuki,Swift Dzire,,2009,Manual,Petrol,"66,000 km",1st,"2,00,000",Delhi
3474,Ford,Fiesta,,2012,Manual,Diesel,"85,000 km",1st,"2,50,000",Delhi
3475,Hyundai,Verna,,2013,Automatic,Petrol,"52,000 km",1st,"4,50,000",Delhi
3476,Honda,CR-V,,2009,Automatic,Petrol,"88,000 km",1st,"4,60,000",Delhi
3477,Mahindra,XUV500,,2013,Manual,Diesel,"72,860 km",3rd,"5,50,000",Delhi
3478,Maruti Suzuki,Alto K10,,2018,Automatic,Petrol,"41,000 km",1st,"3,65,000",Delhi
3479,BMW,X1,,2019,Automatic,Diesel,"35,000 km",1st,"32,50,000",Delhi
3480,Toyota,Etios Cross,,2020,Manual,Petrol,"12,700 km",1st,"7,76,400",Delhi
3481,Toyota,Etios,,2012,-,Diesel,"62,000 km",1st,"2,50,000",Delhi
3482,Toyota,Corolla Altis,,2017,Automatic,Petrol,"50,000 km",1st,"13,75,000",Delhi
3483,Maruti Suzuki,Alto 800,,2017,Manual,Petrol,"70,000 km",1st,"2,75,000",Delhi
3484,Hyundai,Santro Xing,,2010,Manual,CNG & Hybrids,"98,000 km",2nd,"1,35,000",Delhi
3485,Hyundai,Santa Fe,,2015,Automatic,Diesel,"85,000 km",1st,"10,75,000",Delhi
3486,Renault,Duster,,2013,Manual,Petrol,"28,000 km",1st,"5,00,000",Delhi
3487,Toyota,Corolla Altis,,2015,Automatic,Petrol,"94,000 km",1st,"9,00,000",Delhi
3488,Toyota,Corolla Altis,,2015,Automatic,Petrol,"95,000 km",1st,"8,75,000",Delhi
3489,Hyundai,Elite i20,,2017,Manual,Petrol,"42,000 km",1st,"5,65,000",Delhi
3490,Mahindra,Scorpio,,2017,Manual,Diesel,"38,000 km",1st,"9,80,000",Delhi
3491,Maruti Suzuki,Ertiga,,2013,Manual,Diesel,"72,000 km",2nd,"4,15,000",Delhi
3492,Maruti Suzuki,Baleno,,2019,Automatic,Petrol,"18,000 km",1st,"8,00,000",Delhi
3493,Jeep,Compass,,2019,Automatic,Petrol,"9,000 km",1st,"18,75,000",Delhi
3494,Maruti Suzuki,Swift,,2014,Manual,Diesel,"73,000 km",1st,"4,10,000",Delhi
3495,-,-,,-,-,-,-,-,-,Delhi
3496,Maruti Suzuki,Ciaz,,2018,Manual,Petrol,"55,000 km",1st,"7,50,000",Delhi
3497,Honda,Amaze,,2016,Manual,CNG & Hybrids,"47,000 km",1st,"4,50,000",Delhi
3498,Hyundai,Elite i20,,2019,Manual,Diesel,"30,000 km",1st,"9,50,000",Delhi
3499,Other Brands,Others,,2021,-,-,"10,000 km",-,"3,00,000",Delhi
3500,Audi,A6,,2013,Automatic,Diesel,"32,000 km",3rd,"11,50,000",Delhi
3501,Maruti Suzuki,Wagon R,,2018,Manual,Petrol,"21,000 km",1st,"3,85,000",Delhi
3502,Maruti Suzuki,Swift,,2014,Manual,Petrol,"48,000 km",1st,"4,10,000",Delhi
3503,Maruti Suzuki,Alto K10,,2015,Manual,CNG & Hybrids,"52,000 km",1st,"3,10,000",Delhi
3504,Ford,Figo,,2010,Manual,Petrol,"56,569 km",1st,"1,80,000",Delhi
3505,Mercedes-Benz,S-Class,,2009,Automatic,Petrol,"120,429 km",1st,"11,90,000",Delhi
3506,Hyundai,Elite i20,,2019,-,Petrol,"58,000 km",1st,"6,35,000",Delhi
3507,Toyota,Etios,,2011,Manual,Diesel,"71,200 km",1st,"2,75,000",Delhi
3508,Hyundai,Grand i10,,2015,Manual,Petrol,"34,000 km",1st,"4,25,000",Delhi
3509,Mahindra,XUV500,,2018,Automatic,Diesel,"38,000 km",1st,"12,65,000",Delhi
3510,Hyundai,Grand i10,,2017,Manual,CNG & Hybrids,"48,000 km",1st,"4,75,000",Delhi
3511,Chevrolet,Beat,,2013,Manual,Diesel,"56,000 km",1st,"1,80,000",Delhi
3512,Ford,Ecosport,,2014,Manual,Diesel,"80,000 km",1st,"4,50,000",Delhi
3513,Maruti Suzuki,Wagon R,,2016,Manual,CNG & Hybrids,"54,000 km",1st,"3,33,333",Delhi
3514,Hyundai,Creta,,2017,Manual,Diesel,"51,000 km",1st,"8,75,000",Delhi
3515,Tata,Nexon,,2019,Automatic,Diesel,"27,000 km",1st,"9,50,000",Delhi
3516,Land Rover,Range Rover Sport,,2013,Automatic,Diesel,"64,000 km",2nd,"29,00,000",Delhi
3517,Mahindra,XUV500,,2018,Automatic,Diesel,"38,000 km",1st,"12,65,000",Delhi
3518,Honda,Brio,,2012,Manual,Petrol,"59,000 km",1st,"3,25,000",Delhi
3519,Jaguar,XJ,,2011,Automatic,Petrol,"33,900 km",2nd,"22,90,000",Delhi
3520,Maruti Suzuki,Ciaz,,2016,Manual,Diesel,"26,000 km",1st,"6,40,000",Delhi
3521,-,-,,-,-,-,-,-,-,Delhi
3522,Maruti Suzuki,Baleno,,2018,Manual,Petrol,"18,000 km",1st,"15,000",Delhi
3523,Maruti Suzuki,Ritz,,2015,Manual,Diesel,"85,865 km",1st,"3,55,000",Delhi
3524,Maruti Suzuki,Vitara Brezza,,2016,Manual,Diesel,"60,000 km",1st,"7,25,000",Delhi
3525,Audi,Q3,,2014,Automatic,Diesel,"51,000 km",1st,"15,25,000",Delhi
3526,Hyundai,i20,,2013,Manual,CNG & Hybrids,"63,000 km",2nd,"3,40,000",Delhi
3527,Maruti Suzuki,Wagon R,,2017,Automatic,Petrol,"38,000 km",1st,"4,24,000",Delhi
3528,Hyundai,Grand i10,,2018,Automatic,Petrol,"36,000 km",1st,"6,35,000",Delhi
3529,Hyundai,Creta,,2018,Manual,Petrol,"31,000 km",2nd,"8,60,000",Delhi
3530,Audi,Q3,,2014,Automatic,Diesel,"70,000 km",1st,"14,95,000",Delhi
3531,Hyundai,Venue,,2020,Automatic,Petrol,"9,000 km",1st,"11,75,000",Delhi
3532,Volkswagen,Polo,,2012,Manual,Diesel,"68,585 km",2nd,"2,15,000",Delhi
3533,Toyota,Fortuner,,2015,Manual,Diesel,"82,000 km",1st,"14,00,000",Delhi
3534,Audi,A4,,2013,Automatic,Diesel,"56,000 km",1st,"13,50,000",Delhi
3535,Mahindra,Thar,,2017,Manual,Diesel,"65,000 km",2nd,"7,25,000",Delhi
3536,Maruti Suzuki,Eeco,,2017,Manual,Petrol,"40,000 km",1st,"3,25,000",Delhi
3537,Maruti Suzuki,Wagon R 1.0,,2012,Manual,Petrol,"67,000 km",1st,"1,85,000",Delhi
3538,Maruti Suzuki,Ciaz,,2018,Automatic,Petrol,"34,000 km",1st,"9,10,000",Delhi
3539,Maruti Suzuki,Ertiga,,2017,Manual,Diesel,"62,000 km",1st,"7,00,000",Delhi
3540,Honda,Civic,,2007,Manual,Petrol,"57,458 km",1st,"1,80,000",Delhi
3541,Volkswagen,Polo,,2014,Manual,Petrol,"20,000 km",1st,"4,00,000",Delhi
3542,Kia,Seltos,,2019,Manual,Petrol,"9,600 km",1st,"16,49,000",Delhi
3543,Mahindra,Scorpio,,2011,Manual,Diesel,"100,000 km",1st,"4,50,000",Delhi
3544,Hyundai,Accent,,2008,Manual,CNG & Hybrids,"67,000 km",2nd,"1,10,000",Delhi
3545,Maruti Suzuki,Swift,,2010,Manual,CNG & Hybrids,"73,000 km",2nd,"2,15,000",Delhi
3546,Maruti Suzuki,Wagon R,,2020,Manual,Petrol,"1,724 km",1st,"5,66,666",Delhi
3547,Maruti Suzuki,Wagon R 1.0,,2010,Manual,Petrol,"65,000 km",1st,"1,65,000",Delhi
3548,Honda,Jazz,,2015,Manual,Diesel,"45,000 km",1st,"4,25,000",Delhi
3549,Hyundai,i10,,2008,Manual,Petrol,"90,000 km",2nd,"1,10,000",Delhi
3550,Maruti Suzuki,Ritz,,2014,Manual,Petrol,"60,000 km",1st,"2,90,000",Delhi
3551,Maruti Suzuki,Swift Dzire,,2013,Manual,Diesel,"57,000 km",1st,"3,40,000",Delhi
3552,Maruti Suzuki,Ertiga,,2012,Manual,CNG & Hybrids,"65,000 km",2nd,"4,45,000",Delhi
3553,Maruti Suzuki,Ciaz,,2017,Manual,Diesel,"58,000 km",1st,"5,99,000",Delhi
3554,Hyundai,Accent,,2010,Manual,CNG & Hybrids,"65,000 km",2nd,"1,75,000",Delhi
3555,-,-,,-,-,-,-,-,-,Delhi
3556,Nissan,Sunny,,2012,Manual,Diesel,"57,000 km",2nd,"2,25,000",Delhi
3557,Maruti Suzuki,Swift,,2015,Manual,CNG & Hybrids,"45,000 km",1st,"4,25,000",Delhi
3558,Porsche,Cayenne,,2013,Automatic,Petrol,"71,000 km",2nd,"27,50,000",Delhi
3559,Honda,City,,2015,Manual,Diesel,"55,000 km",1st,"5,40,000",Delhi
3560,Honda,City,,2020,Manual,Petrol,"7,000 km",1st,"9,95,000",Delhi
3561,BMW,X3,,2018,Automatic,Diesel,"19,500 km",1st,"48,50,000",Delhi
3562,Maruti Suzuki,Vitara Brezza,,2020,Automatic,Petrol,"24,000 km",1st,"9,95,000",Delhi
3563,Audi,A8 L,,2012,Automatic,Diesel,"27,300 km",1st,"31,00,000",Delhi
3564,Ford,Endeavour,,2016,Automatic,Diesel,"52,000 km",2nd,"22,50,000",Delhi
3565,Renault,KWID,,2018,Manual,Petrol,"58,000 km",1st,"3,85,000",Delhi
3566,Land Rover,Range Rover Sport,,2011,Automatic,Petrol,"78,000 km",2nd,"31,51,000",Delhi
3567,Maruti Suzuki,Ertiga,,2012,Manual,Diesel,"96,000 km",1st,"4,25,000",Delhi
3568,Mahindra,XUV500,,2016,Automatic,Diesel,"48,000 km",2nd,"9,50,000",Delhi
3569,Toyota,Etios Liva,,2016,Manual,Petrol,"64,000 km",1st,"4,25,000",Delhi
3570,Honda,City,,2018,Manual,Petrol,"13,000 km",1st,"9,50,000",Delhi
3571,Honda,Jazz,,2017,Manual,Petrol,"70,000 km",1st,"5,75,000",Delhi
3572,Maruti Suzuki,Ciaz,,2016,Manual,Diesel,"52,000 km",1st,"6,00,000",Delhi
3573,Skoda,Superb,,2012,Manual,Petrol,"62,000 km",1st,"4,90,000",Delhi
3574,Toyota,Fortuner,,2014,Manual,Diesel,"59,820 km",1st,"16,50,000",Delhi
3575,Maruti Suzuki,Swift,,2011,Manual,Petrol,"57,000 km",1st,"3,10,000",Delhi
3576,Honda,Amaze,,2013,Manual,Diesel,"52,000 km",2nd,"3,25,000",Delhi
3577,Hyundai,Grand i10,,2018,Manual,CNG & Hybrids,"45,000 km",1st,"5,25,000",Delhi
3578,Maruti Suzuki,Swift,,2012,Manual,CNG & Hybrids,"87,000 km",1st,"3,20,000",Delhi
3579,Maruti Suzuki,Swift,,2017,Manual,Petrol,"52,000 km",1st,"4,65,000",Delhi
3580,Renault,Koleos,,2012,Automatic,Diesel,"74,000 km",2nd,"4,99,000",Delhi
3581,Hyundai,Grand i10,,2017,Manual,Petrol,"48,000 km",1st,"4,75,000",Delhi
3582,Toyota,Fortuner,,2013,Automatic,Diesel,"75,000 km",1st,"13,99,000",Delhi
3583,Audi,A3,,2016,Automatic,Diesel,"50,000 km",1st,"16,00,000",Delhi
3584,-,-,,-,-,-,-,-,-,Delhi
3585,Toyota,Fortuner,,2017,Automatic,Diesel,"80,000 km",1st,"25,50,000",Delhi
3586,Honda,Accord,,2011,Automatic,Petrol,"80,000 km",2nd,"5,20,000",Delhi
3587,Hyundai,Grand i10,,2015,Automatic,Petrol,"45,000 km",1st,"4,74,999",Delhi
3588,Maruti Suzuki,Ertiga,,2018,Manual,Diesel,"47,000 km",1st,"7,85,000",Delhi
3589,Maruti Suzuki,Swift,,2010,-,Petrol,"53,000 km",-,"2,00,000",Delhi
3590,Audi,Q3,,2012,Automatic,Diesel,"65,000 km",2nd,"12,45,000",Delhi
3591,Audi,A8 L,,2012,Automatic,Diesel,"27,500 km",1st,"31,00,000",Delhi
3592,Mercedes-Benz,GLC Class,,2016,Automatic,Petrol,"55,000 km",2nd,"34,50,000",Delhi
3593,Maruti Suzuki,Vitara Brezza,,2016,Manual,Diesel,"65,000 km",1st,"6,50,000",Delhi
3594,Maruti Suzuki,Celerio,,2014,Automatic,Petrol,"54,000 km",1st,"3,10,000",Delhi
3595,Maruti Suzuki,Alto,,2012,Manual,Petrol,"41,000 km",1st,"1,85,000",Delhi
3596,Maruti Suzuki,Ciaz,,2017,Manual,Diesel,"49,000 km",1st,"6,75,000",Delhi
3597,Hyundai,Santro Xing,,2009,-,Petrol,"57,000 km",-,"1,30,000",Delhi
3598,Hyundai,Elite i20,,2019,Manual,Petrol,"24,000 km",1st,"6,70,000",Delhi
3599,Maruti Suzuki,Wagon R 1.0,,2015,Manual,Petrol,"50,000 km",1st,"3,00,000",Delhi
3600,Audi,A6,,2011,Automatic,Petrol,"60,000 km",2nd,"10,90,000",Delhi
3601,Audi,Q8,,2021,Automatic,Petrol,"1,300 km",-,"1,25,00,000",Delhi
3602,Volvo,V40 Cross Country,,2018,Automatic,Diesel,"38,000 km",1st,"22,50,000",Delhi
3603,Honda,City,,2008,Automatic,Petrol,"88,000 km",1st,"2,70,000",Delhi
3604,Toyota,Corolla Altis,,2009,-,Petrol,"58,000 km",-,"3,00,000",Delhi
3605,Hyundai,Santro Xing,,2012,Manual,CNG & Hybrids,"64,425 km",3rd,"2,50,000",Delhi
3606,Toyota,Corolla Altis,,2015,Manual,Petrol,"65,000 km",1st,"8,50,000",Delhi
3607,Mahindra,Bolero,,2018,Manual,Diesel,"32,000 km",1st,"6,50,000",Delhi
3608,Maruti Suzuki,Swift Dzire,,2016,Manual,CNG & Hybrids,"65,000 km",1st,"4,50,000",Delhi
3609,Mahindra,XUV500,,2018,Automatic,Diesel,"60,000 km",1st,"14,50,000",Delhi
3610,Hyundai,i20,,2014,Manual,Petrol,"62,000 km",2nd,"3,75,000",Delhi
3611,Maruti Suzuki,Vitara Brezza,,2017,Manual,Diesel,"46,000 km",1st,"7,25,000",Delhi
3612,Maruti Suzuki,Wagon R 1.0,,2012,-,CNG & Hybrids,"57,000 km",-,"2,35,000",Delhi
3613,Maruti Suzuki,Vitara Brezza,,2017,Manual,Diesel,"29,653 km",1st,"6,99,990",Delhi
3614,Hyundai,Creta,,2019,Automatic,Petrol,"30,000 km",1st,"13,95,000",Delhi
3615,Volkswagen,Polo,,2014,Manual,Diesel,"85,000 km",2nd,"3,99,000",Delhi
3616,Hyundai,Creta,,2018,Manual,Diesel,"40,000 km",1st,"12,40,000",Delhi
3617,Honda,City,,2014,Manual,Diesel,"55,656 km",1st,"4,70,000",Delhi
3618,Maruti Suzuki,Swift,,2011,Manual,CNG & Hybrids,"65,000 km",1st,"2,65,000",Delhi
3619,Hyundai,i10,,2010,Manual,CNG & Hybrids,"107,870 km",1st,"1,60,000",Delhi
3620,Honda,City,,2012,Manual,Petrol,"55,000 km",2nd,"3,35,000",Delhi
3621,Maruti Suzuki,Celerio,,2018,Automatic,Petrol,"49,340 km",1st,"4,46,700",Delhi
3622,Mercedes-Benz,New C-Class,,2019,Automatic,Petrol,"4,000 km",1st,"72,00,000",Delhi
3623,Mahindra,Scorpio,,2011,Manual,Diesel,"55,689 km",1st,"4,25,000",Delhi
3624,Hyundai,i20,,2010,Manual,Petrol,"71,000 km",1st,"2,50,000",Delhi
3625,Tata,Nano GenX,,2016,Manual,CNG & Hybrids,"74,000 km",1st,"1,25,000",Delhi
3626,Maruti Suzuki,Swift Dzire,,2009,Manual,Petrol,"58,788 km",1st,"2,00,000",Delhi
3627,Maruti Suzuki,Ertiga,,2012,Manual,Diesel,"55,565 km",1st,"4,10,000",Delhi
3628,Hyundai,Grand i10,,2017,Manual,CNG & Hybrids,"43,000 km",1st,"4,90,000",Delhi
3629,Mercedes-Benz,Others,,2012,Automatic,Diesel,"49,000 km",2nd,"9,00,000",Delhi
3630,Hyundai,Verna,,2010,Manual,Petrol,"62,000 km",1st,"2,25,000",Delhi
3631,Skoda,Superb,,2013,Manual,Petrol,"98,000 km",1st,"5,45,000",Delhi
3632,Ford,Ecosport,,2018,Automatic,Petrol,"22,000 km",1st,"8,75,000",Delhi
3633,Maruti Suzuki,Swift,,2007,Manual,CNG & Hybrids,"10,000 km",2nd,"95,000",Delhi
3634,Volkswagen,Vento,,2017,Automatic,Petrol,"29,000 km",1st,"8,25,000",Delhi
3635,Maruti Suzuki,Swift Dzire,,2017,Manual,Petrol,"27,000 km",1st,"7,25,000",Delhi
3636,Mahindra,Quanto,,2013,Manual,Diesel,"68,000 km",1st,"3,25,000",Delhi
3637,Honda,Civic,,2008,Manual,CNG & Hybrids,"68,000 km",2nd,"2,25,000",Delhi
3638,Ford,Ecosport,,2013,Manual,Diesel,"64,000 km",1st,"4,75,000",Delhi
3639,Mahindra,XUV500,,2018,Automatic,Diesel,"65,000 km",2nd,"14,85,000",Delhi
3640,-,-,,-,-,-,-,-,-,Delhi
3641,Audi,Q3,,2018,Automatic,Diesel,"27,000 km",1st,"28,00,000",Delhi
3642,Ford,Ecosport,,2014,Manual,Diesel,"100,000 km",1st,"4,25,000",Delhi
3643,Hyundai,Grand i10,,2014,Manual,Diesel,"48,323 km",1st,"3,10,000",Delhi
3644,Renault,Duster,,2015,Manual,Diesel,"65,000 km",1st,"5,15,000",Delhi
3645,Honda,City,,2015,Manual,Petrol,"72,000 km",1st,"6,75,000",Delhi
3646,Jeep,Compass,,2018,Manual,Diesel,"45,000 km",1st,"17,00,000",Delhi
3647,Mercedes-Benz,New C-Class,,2013,-,Diesel,"34,000 km",1st,"13,76,000",Delhi
3648,Hyundai,Verna,,2018,Automatic,Diesel,"41,000 km",1st,"11,90,000",Delhi
3649,Mercedes-Benz,GL-Class,,2014,Automatic,Diesel,"92,000 km",1st,"30,95,000",Delhi
3650,Maruti Suzuki,Ritz,,2014,Manual,Petrol,"36,000 km",2nd,"3,55,000",Delhi
3651,Hyundai,Elite i20,,2020,Manual,Petrol,"3,800 km",1st,"7,89,999",Delhi
3652,Maruti Suzuki,Wagon R,,2009,Manual,CNG & Hybrids,"90,000 km",3rd,"1,10,000",Delhi
3653,-,-,,-,-,-,-,-,-,Delhi
3654,-,-,,-,-,-,-,-,-,Delhi
3655,Chevrolet,Beat,,2010,Automatic,Petrol,"43,000 km",2nd,"1,19,000",Delhi
3656,Honda,Amaze,,2016,Manual,CNG & Hybrids,"60,000 km",2nd,"3,90,000",Delhi
3657,Volkswagen,Vento,,2011,Manual,Diesel,"55,000 km",1st,"3,00,000",Delhi
3658,Maruti Suzuki,Alto 800,,2015,Manual,CNG & Hybrids,"63,000 km",2nd,"2,10,000",Delhi
3659,Volkswagen,Vento,,2011,Manual,Petrol,"62,000 km",1st,"2,90,000",Delhi
3660,Ford,Ecosport,,2016,Manual,Diesel,"80,303 km",1st,"5,00,500",Delhi
3661,Renault,KWID,,2018,Manual,Petrol,"42,000 km",1st,"2,95,000",Delhi
3662,-,-,,-,-,-,-,-,-,Delhi
3663,Maruti Suzuki,Swift,,2017,Manual,Diesel,56 km,1st,"5,45,000",Delhi
3664,Toyota,Etios,,2014,Manual,Diesel,"88,000 km",1st,"4,25,000",Delhi
3665,Maruti Suzuki,Swift Dzire,,2018,Automatic,Diesel,"65,000 km",1st,"7,40,000",Delhi
3666,Maruti Suzuki,Eeco,,2015,Manual,Petrol,"55,000 km",1st,"2,30,000",Delhi
3667,Maruti Suzuki,Baleno,,2015,Manual,Petrol,"62,000 km",1st,"5,25,000",Delhi
3668,Volkswagen,Polo,,2012,Manual,Petrol,"70,000 km",2nd,"2,75,000",Delhi
3669,Skoda,Rapid,,2012,Manual,Petrol,"59,000 km",1st,"3,25,000",Delhi
3670,Toyota,Etios,,2011,Manual,Petrol,"68,000 km",2nd,"2,60,000",Delhi
3671,Kia,Carnival,,2020,Automatic,Diesel,"19,000 km",1st,"31,80,000",Delhi
3672,Hyundai,i10,,2009,Manual,Petrol,"68,000 km",2nd,"1,65,000",Delhi
3673,Maruti Suzuki,Eeco,,2017,Manual,CNG & Hybrids,"53,000 km",1st,"3,15,000",Delhi
3674,Honda,Brio,,2017,Manual,Petrol,"3,000 km",1st,"4,70,000",Delhi
3675,Maruti Suzuki,Ritz,,2014,Manual,Petrol,"81,000 km",2nd,"2,90,000",Delhi
3676,Hyundai,Venue,,2021,Manual,Petrol,"1,100 km",1st,"8,15,000",Delhi
3677,Maruti Suzuki,Vitara Brezza,,2019,Manual,Diesel,"40,637 km",1st,"7,45,000",Delhi
3678,Honda,City,,2020,Automatic,Petrol,"5,600 km",1st,"12,50,000",Delhi
3679,Ford,Ecosport,,2019,Automatic,Petrol,"12,000 km",1st,"10,45,000",Delhi
3680,Toyota,Etios,,2011,Manual,Petrol,"62,000 km",2nd,"2,69,999",Delhi
3681,Volkswagen,Polo,,2013,Manual,Diesel,"57,000 km",1st,"3,00,000",Delhi
3682,Mahindra,XUV500,,2013,Manual,Diesel,"83,000 km",1st,"6,00,000",Delhi
3683,-,-,,-,-,-,-,-,-,Delhi
3684,Datsun,RediGO,,2019,Manual,Petrol,"4,000 km",1st,"3,25,000",Delhi
3685,Hyundai,Elantra,,2014,Automatic,Petrol,"51,000 km",1st,"7,20,000",Delhi
3686,Audi,Q7,,2011,Automatic,Diesel,"82,000 km",1st,"14,90,000",Delhi
3687,Renault,Duster,,2013,Manual,Diesel,"74,588 km",1st,"3,25,000",Delhi
3688,Skoda,Superb,,2013,Automatic,Diesel,"76,600 km",2nd,"4,51,000",Delhi
3689,Hyundai,Verna,,2017,Automatic,Diesel,"69,800 km",1st,"10,50,000",Delhi
3690,Maruti Suzuki,Celerio,,2016,Automatic,Petrol,"20,000 km",1st,"4,00,000",Delhi
3691,Ford,Ecosport,,2013,Manual,Petrol,"63,000 km",1st,"5,25,000",Delhi
3692,Toyota,Corolla Altis,,2011,Automatic,Petrol,"649,636 km",1st,"4,74,000",Delhi
3693,Hyundai,Verna,,2013,Manual,Diesel,"65,000 km",2nd,"4,15,000",Delhi
3694,Renault,Duster,,2013,Manual,Diesel,"74,000 km",1st,"3,95,000",Delhi
3695,MG,Hector,,2019,Automatic,Petrol,"25,000 km",1st,"17,45,000",Delhi
3696,Hyundai,EON,,2013,Manual,Petrol,"40,000 km",1st,"2,05,000",Delhi
3697,Mahindra,Thar,,2021,Manual,Diesel,"2,000 km",1st,"17,85,000",Delhi
3698,Maruti Suzuki,Alto 800,,2013,Manual,CNG & Hybrids,"75,000 km",1st,"2,25,000",Delhi
3699,Maruti Suzuki,Swift,,2011,Manual,Petrol,"52,000 km",1st,"3,20,000",Delhi
3700,Mahindra,Scorpio,,2018,Manual,Diesel,"45,000 km",1st,"15,50,000",Delhi
3701,Hyundai,Elite i20,,2019,Manual,Petrol,"22,307 km",1st,"7,22,222",Delhi
3702,Hyundai,i20,,2012,Manual,Petrol,"55,000 km",1st,"3,25,000",Delhi
3703,Hyundai,i10,,2011,Manual,Petrol,"59,898 km",1st,"2,25,000",Delhi
3704,Maruti Suzuki,Swift,,2011,Manual,CNG & Hybrids,"64,000 km",1st,"2,65,000",Delhi
3705,Honda,Amaze,,2014,Manual,Petrol,"65,000 km",1st,"4,00,000",Delhi
3706,Maruti Suzuki,Swift Dzire,,2009,Manual,Petrol,"61,000 km",2nd,"2,00,000",Delhi
3707,Maruti Suzuki,Wagon R 1.0,,2016,Manual,CNG & Hybrids,"55,800 km",1st,"2,95,000",Delhi
3708,Audi,A4,,2016,-,Petrol,"53,000 km",1st,"18,25,000",Delhi
3709,Ford,Figo,,2014,Manual,Diesel,"71,000 km",3rd,"1,65,000",Delhi
3710,Maruti Suzuki,Wagon R 1.0,,2012,Manual,CNG & Hybrids,"72,000 km",2nd,"2,50,000",Delhi
3711,Honda,City,,2013,Manual,CNG & Hybrids,"72,000 km",1st,"4,95,000",Delhi
3712,Ford,Ecosport,,2013,Manual,Petrol,"55,000 km",1st,"5,25,000",Delhi
3713,Ford,Figo,,2010,Manual,Petrol,"70,000 km",3rd,"1,65,000",Delhi
3714,Maruti Suzuki,Celerio X,,2019,Automatic,Petrol,"9,000 km",2nd,"4,65,000",Delhi
3715,BMW,3 Series,,2017,Automatic,Diesel,"47,000 km",1st,"26,00,000",Delhi
3716,Renault,Duster,,2019,Automatic,Petrol,"19,000 km",1st,"8,95,000",Delhi
3717,Maruti Suzuki,Ciaz,,2016,Manual,Diesel,"40,000 km",1st,"5,95,000",Delhi
3718,Hyundai,Grand i10,,2014,Manual,CNG & Hybrids,"72,000 km",1st,"3,65,000",Delhi
3719,Hyundai,Santro Xing,,2012,-,Petrol,"42,000 km",-,"1,85,000",Delhi
3720,Mahindra,Scorpio,,2017,Manual,Diesel,"60,000 km",1st,"6,75,000",Delhi
3721,Mahindra,Scorpio,,2017,Manual,Diesel,"45,000 km",1st,"9,99,995",Delhi
3722,Toyota,Land Cruiser Prado,,2011,Automatic,Diesel,"110,000 km",1st,"29,50,000",Delhi
3723,Mercedes-Benz,New C-Class,,2008,Automatic,Petrol,"50,000 km",1st,"5,50,000",Delhi
3724,Land Rover,Range Rover Sport,,2011,Automatic,Petrol,"88,000 km",1st,"31,51,000",Delhi
3725,Hyundai,Grand i10,,2016,Manual,Petrol,"54,000 km",1st,"4,75,000",Delhi
3726,Honda,City,,2017,Automatic,Petrol,"35,000 km",1st,"10,25,000",Delhi
3727,Jaguar,XE,,2018,Automatic,Diesel,"50,000 km",1st,"29,50,000",Delhi
3728,Volkswagen,Polo GTI,,2015,Automatic,Petrol,"49,000 km",1st,"5,50,000",Delhi
3729,Porsche,Cayenne,,2013,Automatic,Petrol,"71,000 km",1st,"27,50,000",Delhi
3730,Honda,Civic,,2008,Manual,Petrol,"61,000 km",1st,"1,95,000",Delhi
3731,Maruti Suzuki,Swift Dzire,,2016,Manual,Petrol,"58,000 km",1st,"4,50,000",Delhi
3732,Mercedes-Benz,E-Class,,2015,Automatic,Diesel,"55,000 km",2nd,"21,60,000",Delhi
3733,Volkswagen,Polo,,2012,Manual,Diesel,"56,000 km",2nd,"2,40,000",Delhi
3734,Honda,Jazz,,2016,Automatic,Petrol,"81,000 km",1st,"5,50,000",Delhi
3735,Land Rover,Range Rover Evoque,,2013,Automatic,Diesel,"54,000 km",2nd,"22,90,000",Delhi
3736,Toyota,Etios,,2018,Manual,Petrol,"19,010 km",1st,"4,85,000",Delhi
3737,Hyundai,EON,,2017,Manual,Petrol,"32,000 km",1st,"3,25,000",Delhi
3738,Toyota,Innova Crysta,,2017,Automatic,Diesel,"51,626 km",1st,"13,49,000",Delhi
3739,Honda,City,,2014,Manual,Diesel,"49,000 km",1st,"4,85,000",Delhi
3740,Toyota,Corolla Altis,,2019,Automatic,Petrol,"35,000 km",1st,"12,70,000",Delhi
3741,Maruti Suzuki,Baleno,,2018,Manual,Petrol,"67,565 km",-,"6,40,000",Delhi
3742,Maruti Suzuki,Wagon R 1.0,,2017,Manual,CNG & Hybrids,"68,512 km",1st,"4,15,000",Delhi
